iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1512.56,1,7.8892,9.16311,30.7597,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1502.11,1,4.82929,11.7507,34.489,12.0229,0.974679,0.974679,0.596417,0.998761,1.46202,1.57275,1.46202,1.16962
3,1484.61,1,4.84876,13.2454,30.8458,11.1674,0.95,0.95,0.881334,0.998761,1.425,1.60455,1.425,1.14
4,1477.71,1,4.49993,15.5225,29.2015,10.7132,0.925945,0.925945,0.91375,0.998761,1.38892,1.70596,1.38892,1.11113
5,1468.05,1,4.54249,11.7383,36.077,12.6382,0.9025,0.9025,1.14284,0.998761,1.35375,1.68496,1.35375,1.083
6,1461.46,1,4.45349,11.3226,41.5277,14.0604,0.879648,0.879648,0.916458,0.998761,1.31947,1.71867,1.31947,1.05558
7,1452.16,1,4.63876,11.5599,42.3782,14.1665,0.857375,0.857375,0.957307,0.998761,1.28606,1.89084,1.28606,1.02885
8,1432.11,1,4.68488,9.12863,39.1694,13.2973,0.835666,0.835666,0.501589,0.998761,1.2535,1.86314,1.2535,1.0028
9,1421.62,1,4.92721,7.34219,45.6089,15.1682,0.814506,0.814506,0.585809,0.998761,1.22176,1.81597,1.22176,0.977407
10,1408.59,1,5.27572,5.1351,42.3407,14.3165,0.793882,0.793882,0.381344,0.998761,1.19082,1.77592,1.19082,0.952659
11,1400.18,1,5.31013,3.8331,45.5521,15.0724,0.773781,0.773781,0.521101,0.998761,1.16067,1.73095,1.16067,0.928537
12,1381.82,1,5.17059,3.16785,35.8349,12.3564,0.754188,0.754188,0.446914,0.998761,1.13128,1.68713,1.13128,0.905026
13,1376.93,1,5.21262,4.55468,33.88,11.7599,0.735092,0.735092,0.565747,0.998761,1.10264,1.75323,1.10264,0.88211
14,1366.9,1,4.92853,4.51114,33.0078,11.5074,0.716479,0.716479,0.536705,0.998761,1.07472,1.76994,1.07472,0.859775
15,1352.7,1,5.01025,4.88732,35.2707,12.1295,0.698337,0.698337,0.812698,0.998761,1.04751,1.72969,1.04751,0.838005
16,1342.16,1,4.98038,5.66984,32.1126,11.2482,0.680655,0.680655,0.559874,0.998761,1.02098,1.68589,1.02098,0.816786
17,1327.22,1,4.92935,4.92708,31.2886,11.0597,0.66342,0.66342,0.48907,0.998761,0.995131,1.64321,0.995131,0.796105
18,1318.21,1,5.30522,6.26667,33.6867,11.7265,0.646622,0.646622,0.31062,0.998761,0.969933,1.64802,0.969933,0.775947
19,1308.58,1,4.96575,6.10118,34.8406,11.9445,0.630249,0.630249,0.58117,0.998761,0.945374,1.81804,0.945374,0.756299
20,1296.93,1,5.28032,5.01649,32.3449,11.2278,0.614291,0.614291,0.728669,0.998761,0.921437,1.77201,0.921437,0.737149
21,1284.5,1,5.35742,5.76193,31.7334,11.14,0.598737,0.598737,0.414301,0.998761,0.898105,1.72714,0.898105,0.718484
22,1272.03,1,5.29441,5.68589,33.8714,11.8316,0.583577,0.583577,0.270608,0.998761,0.875365,1.68341,0.875365,0.700292
23,1262.31,1,5.11667,4.73208,32.581,11.5292,0.5688,0.5688,0.501198,0.998761,0.8532,1.64078,0.8532,0.68256
24,1247.28,1,5.41052,3.39405,32.2799,11.3739,0.554398,0.554398,0.488946,0.998761,0.831597,1.59924,0.831597,0.665277
25,1239.64,1,5.33877,2.93249,31.8483,11.2015,0.54036,0.54036,0.513053,0.998761,0.81054,1.55874,0.81054,0.648432
26,1230.75,1,5.35219,2.85783,33.9694,11.8628,0.526678,0.526678,0.300282,0.998761,0.790017,1.51927,0.790017,0.632013
27,1221.88,1,5.52783,3.45714,36.6137,12.5537,0.513342,0.513342,0.330541,0.998761,0.770013,1.49006,0.770013,0.61601
28,1201.16,1,5.4256,3.24946,34.3417,11.798,0.500344,0.500344,0.340576,0.998761,0.750516,1.51386,0.750516,0.600413
29,1189.83,1,5.40559,3.31188,32.5798,11.2724,0.487675,0.487675,0.37804,0.998761,0.731512,1.62649,0.731512,0.58521
30,1177.21,1,5.49743,3.72594,32.6581,11.2486,0.475327,0.475327,0.414267,0.998761,0.71299,1.5853,0.71299,0.570392
31,1176.59,1,5.49425,2.97321,32.9285,11.2121,0.463291,0.463291,0.435564,0.998761,0.694937,1.54516,0.694937,0.555949
32,1163.04,1,5.36552,2.14947,32.2229,11.0097,0.45156,0.45156,0.534929,0.998761,0.677341,1.50604,0.677341,0.541873
33,1148.93,1,5.3115,1.85491,31.5294,10.7886,0.440127,0.440127,0.546477,0.998761,0.66019,1.4679,0.66019,0.528152
34,1146.52,1,5.316,1.73562,30.0938,10.3919,0.428982,0.428982,0.502955,0.998761,0.643474,1.57206,0.643474,0.514779
35,1136.77,1,5.33124,1.84941,31.3068,10.7396,0.41812,0.41812,0.48008,0.998761,0.627181,1.59975,0.627181,0.501744
36,1127.2,1,5.44248,2.35698,31.2875,10.7072,0.407533,0.407533,0.49953,0.998761,0.6113,1.55924,0.6113,0.48904
37,1128.08,1,5.42794,2.22301,30.5948,10.5073,0.397214,0.397214,0.471045,0.998761,0.595821,1.7084,0.595821,0.476657
38,1116.26,1,5.34556,2.17565,30.88,10.5813,0.387157,0.387157,0.488544,0.998761,0.580735,1.69509,0.580735,0.464588
39,1094.04,1,5.4254,2.93917,32.9339,11.1631,0.377354,0.377354,0.445858,0.998761,0.56603,1.65217,0.56603,0.452824
