iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1243.36,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1234.92,1,8.35543,13.703,42.5902,81.5072,0.95,0.95,0.285,0.285,0.901348,0.974679,1.21823,0.974679,0.974679,0.974679
3,1227.55,1,8.07673,12.1574,45.2769,81.3125,0.9025,0.9025,0.27075,0.27075,0.881428,0.95,1.18739,0.95,1.02144,0.95
4,1206.46,1,7.79969,12.7721,43.9742,74.9393,0.857375,0.857375,0.257212,0.257212,0.856414,0.925945,1.15732,0.925945,1.21321,0.925945
5,1187.41,1,7.65977,12.9178,49.9151,76.8042,0.814506,0.814506,0.244352,0.244352,0.840746,0.9025,1.12802,0.9025,1.18249,0.9025
6,1171.67,1,7.81599,14.0798,45.0663,73.152,0.773781,0.773781,0.232134,0.232134,0.871826,0.879648,1.09946,0.879648,1.15255,0.879648
7,1154.38,1,8.0377,13.0497,43.5849,69.0631,0.735092,0.735092,0.220528,0.220528,0.898258,0.857375,1.07162,0.857375,1.12336,0.857375
8,1131.87,1,7.90465,13.7066,45.1091,66.4416,0.698337,0.698337,0.209501,0.209501,0.878192,0.835666,1.04448,0.835666,1.12047,0.835666
9,1120.65,1,7.98018,13.2658,44.4674,72.211,0.66342,0.66342,0.199026,0.199026,0.880147,0.814506,1.01804,0.814506,1.0921,0.814506
10,1100.38,1,7.89197,13.0757,42.3589,67.6807,0.630249,0.630249,0.189075,0.189075,0.853997,0.793882,0.992259,0.793882,1.06445,0.793882
11,1097.74,1,7.88342,13.5223,44.4358,72.1522,0.598737,0.598737,0.179621,0.179621,0.891316,0.773781,0.976079,0.773781,1.0375,0.773781
12,1083.37,1,7.95128,12.7875,43.754,66.9701,0.5688,0.5688,0.17064,0.17064,0.88986,0.754188,1.05495,0.754188,1.01123,0.754188
13,1071.89,1,7.96949,12.2008,46.0274,73.7962,0.54036,0.54036,0.162108,0.162108,0.877655,0.735092,1.07295,0.735092,0.985621,0.735092
14,1058.32,1,7.88754,11.578,43.5618,71.3303,0.513342,0.513342,0.154003,0.154003,0.870584,0.716479,1.04578,0.716479,0.960664,0.716479
15,1048.63,1,7.98666,10.7026,44.5367,71.6475,0.487675,0.465605,0.146302,0.151182,0.866358,0.698337,1.03491,0.698337,0.93634,0.698337
16,1045.21,1,7.95284,11.0136,43.5307,71.6899,0.463291,0.311686,0.138987,0.163657,0.866478,0.680655,1.01746,0.680655,0.912631,0.680655
17,1013.51,1,7.89051,12.2918,43.7306,84.6482,0.440127,0.296102,0.132038,0.155474,0.871742,0.66342,0.991694,0.66342,0.889523,0.66342
