simulations,OFV
500,942.383
1000,943.739
1500,942.685
2000,942.253
2500,943.201
3000,942.793
3500,941.966
4000,941.81
4500,942.282
5000,942.118
5500,942.087
6000,942.048
6500,941.733
7000,941.807
7500,941.616
8000,941.708
8500,941.941
9000,941.513
9500,941.256
10000,941.192
10500,941.109
11000,941.175
11500,941.166
12000,941.065
12500,941.141
13000,941.149
13500,941.081
14000,941.072
14500,941.063
15000,941.068
15500,941.042
16000,941.061
16500,940.763
17000,940.786
17500,940.866
18000,940.809
18500,940.911
19000,940.884
19500,940.857
20000,940.758
20500,940.639
21000,940.582
21500,940.617
22000,940.681
22500,940.696
23000,940.508
23500,940.461
24000,940.494
24500,940.548
25000,940.596
25500,940.505
26000,940.407
26500,940.389
27000,940.36
27500,940.385
28000,940.457
28500,940.419
29000,940.489
29500,940.516
30000,940.581
