iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,10.6246,0.0312113,40.9586,0.118855,15.8357,0.383154,45.7116,0.122567
2,10.6131,0.0283545,41.0217,0.102643,15.6611,0.342977,45.8009,0.104178
3,10.6106,0.0274206,41.0368,0.0947582,15.6077,0.320721,45.818,0.0964925
4,10.6226,0.027309,41.0435,0.0899307,15.5378,0.309792,45.8347,0.0913162
5,10.6285,0.0268206,41.0216,0.0885678,15.5676,0.30862,45.8035,0.0896608
6,10.6347,0.0263347,41.0314,0.0874624,15.5875,0.299392,45.793,0.088529
7,10.6328,0.0254877,41.0213,0.0875741,15.5312,0.293287,45.7841,0.0891116
8,10.6291,0.0250332,41.0405,0.0872885,15.5361,0.289905,45.7978,0.0888645
9,10.6329,0.0247039,41.0751,0.0871828,15.563,0.289048,45.8258,0.0887035
10,10.6337,0.0245605,41.1116,0.0869064,15.563,0.286379,45.8797,0.0882779
11,10.6338,0.0247691,41.1596,0.0870458,15.6232,0.283688,45.9305,0.0882799
12,10.6298,0.0251566,41.1994,0.0867481,15.496,0.282835,45.9807,0.0880268
13,10.6333,0.0252484,41.2198,0.0869274,15.5441,0.284705,46.0106,0.0884919
14,10.631,0.0252561,41.2591,0.0875104,15.5183,0.285046,46.056,0.0893439
15,10.6303,0.0251272,41.2949,0.0884184,15.4879,0.288635,46.1012,0.0901041
16,10.6304,0.025023,41.3227,0.0888042,15.487,0.292341,46.1336,0.0906129
17,10.6321,0.0249227,41.3422,0.0894789,15.4901,0.291664,46.1573,0.0913233
18,10.6334,0.0248887,41.3678,0.0905116,15.5032,0.28977,46.1868,0.0923357
19,10.6325,0.0248513,41.3884,0.0912426,15.5222,0.290516,46.2095,0.093379
20,10.6346,0.024951,41.4134,0.092007,15.5476,0.29075,46.2368,0.0941534
21,10.635,0.0249564,41.4331,0.0924287,15.5283,0.291739,46.2658,0.094734
22,10.6352,0.0251066,41.4563,0.092911,15.5717,0.294408,46.288,0.0951776
23,10.6363,0.0250769,41.4877,0.0933753,15.5889,0.296534,46.3282,0.0958451
24,10.6388,0.0251901,41.5151,0.0938775,15.5899,0.297866,46.3574,0.0965198
25,10.6404,0.0252696,41.5328,0.09424,15.5517,0.29817,46.3786,0.0968489
26,10.6435,0.0252607,41.5625,0.0945636,15.5377,0.297962,46.4137,0.0971909
27,10.644,0.025184,41.5868,0.0948344,15.5351,0.296246,46.4464,0.0974766
28,10.6453,0.025176,41.6023,0.0949183,15.5169,0.295933,46.4653,0.0975832
29,10.6464,0.025188,41.6142,0.0966277,15.5155,0.299294,46.4746,0.0992051
30,10.6474,0.0252226,41.6128,0.0980996,15.5188,0.302891,46.4678,0.100632
31,10.6482,0.0252899,41.6102,0.099086,15.5354,0.305189,46.4634,0.101685
32,10.6479,0.0254812,41.5984,0.100061,15.5603,0.309361,46.4544,0.102658
33,10.6479,0.0254687,41.5864,0.100713,15.5726,0.31126,46.4438,0.103263
34,10.6474,0.0254874,41.5766,0.100865,15.5491,0.312216,46.4372,0.103413
35,10.6465,0.025544,41.5677,0.100921,15.5366,0.313713,46.4222,0.103428
36,10.6464,0.0255435,41.5605,0.100885,15.5209,0.314934,46.4118,0.103379
37,10.6448,0.0256078,41.5512,0.101051,15.5102,0.315718,46.4021,0.103562
38,10.6447,0.0255685,41.5475,0.101234,15.4987,0.315917,46.4001,0.103736
39,10.6446,0.0255299,41.5494,0.101386,15.4872,0.315933,46.4,0.103798
40,10.6457,0.0254584,41.5501,0.101603,15.5006,0.317487,46.404,0.104014
41,10.6466,0.0253662,41.5615,0.101861,15.5042,0.318286,46.4143,0.104239
42,10.6475,0.0253081,41.5731,0.102079,15.4958,0.318302,46.4223,0.104419
43,10.649,0.0254091,41.5979,0.102509,15.5053,0.319176,46.4515,0.104839
44,10.6495,0.0255304,41.6216,0.102724,15.5081,0.319571,46.4805,0.10498
45,10.6505,0.0255218,41.6424,0.102757,15.4977,0.320254,46.5013,0.105048
46,10.6505,0.0255602,41.6621,0.102872,15.4757,0.320024,46.523,0.105129
47,10.6502,0.0255654,41.6813,0.102942,15.4503,0.320537,46.5448,0.105232
48,10.6508,0.0255366,41.7009,0.103088,15.435,0.321457,46.5665,0.105492
49,10.6515,0.0255455,41.7239,0.103225,15.417,0.322077,46.5906,0.105618
50,10.6521,0.0255798,41.746,0.10333,15.4063,0.323446,46.6182,0.105745
51,10.6516,0.0255879,41.7712,0.103342,15.3831,0.324782,46.6456,0.105838
52,10.6515,0.0255821,41.7957,0.103511,15.3468,0.324658,46.6745,0.106049
53,10.6521,0.025607,41.8138,0.103632,15.3171,0.324824,46.694,0.106154
54,10.652,0.0256174,41.8269,0.103844,15.2998,0.324828,46.7091,0.106363
55,10.6525,0.0255919,41.8342,0.104098,15.2927,0.324997,46.7177,0.106589
56,10.6532,0.0256113,41.8419,0.104382,15.2838,0.325535,46.7267,0.106927
57,10.6529,0.025569,41.8507,0.104603,15.2639,0.325282,46.7361,0.107164
58,10.6532,0.0256136,41.8545,0.104613,15.2547,0.325074,46.7398,0.107158
59,10.653,0.025594,41.8504,0.104664,15.2541,0.325348,46.7344,0.107159
60,10.6531,0.0255854,41.8467,0.104581,15.2623,0.326193,46.7287,0.107077
61,10.6543,0.0255375,41.8447,0.104619,15.2777,0.326218,46.7234,0.107119
62,10.6549,0.0255284,41.8372,0.104622,15.3002,0.325878,46.7162,0.107143
63,10.6552,0.0255396,41.8341,0.104711,15.314,0.325681,46.7123,0.107218
64,10.6558,0.0255852,41.8321,0.104797,15.3202,0.324755,46.7112,0.107322
65,10.657,0.0256433,41.8253,0.105198,15.3408,0.325037,46.7028,0.107746
66,10.6584,0.0256594,41.8193,0.105619,15.3559,0.325572,46.6945,0.108188
67,10.6594,0.0256593,41.8104,0.10603,15.3697,0.326267,46.6855,0.108604
68,10.6606,0.0256379,41.7987,0.106461,15.4014,0.326963,46.6719,0.109015
69,10.6609,0.0256499,41.7873,0.10672,15.4172,0.327629,46.6606,0.10928
70,10.6611,0.0255883,41.7774,0.107006,15.4442,0.32814,46.6486,0.109572
71,10.6615,0.02554,41.7698,0.107332,15.4642,0.329344,46.6375,0.109967
72,10.662,0.0254695,41.7633,0.107675,15.4746,0.330166,46.633,0.110401
73,10.6628,0.0254553,41.7602,0.108036,15.4898,0.330162,46.6312,0.110799
74,10.6632,0.0254751,41.7594,0.108395,15.5076,0.330388,46.6283,0.111213
75,10.6636,0.0254624,41.7586,0.108737,15.5159,0.330686,46.6277,0.111521
76,10.664,0.0254542,41.7662,0.109183,15.5265,0.331471,46.6349,0.111984
77,10.6641,0.0254654,41.7759,0.109671,15.5218,0.332074,46.6447,0.112437
78,10.6651,0.0254695,41.7853,0.110053,15.5236,0.333288,46.6556,0.112848
79,10.6657,0.0255017,41.791,0.110537,15.5215,0.334315,46.66,0.113349
80,10.6652,0.0255121,41.7978,0.110891,15.5133,0.335002,46.6671,0.113746
81,10.6654,0.0255846,41.808,0.111319,15.502,0.336373,46.6786,0.114139
82,10.6659,0.0256396,41.8197,0.11173,15.5002,0.338335,46.6916,0.11453
83,10.6662,0.0256467,41.8298,0.112085,15.4995,0.339709,46.7022,0.114958
84,10.6665,0.0256678,41.8357,0.112416,15.497,0.341301,46.7102,0.11529
85,10.6665,0.0256449,41.845,0.11282,15.4807,0.341687,46.7219,0.115712
86,10.6654,0.0256367,41.8548,0.113054,15.464,0.342281,46.7342,0.115993
87,10.6643,0.0255969,41.8635,0.113221,15.4526,0.342504,46.7434,0.116172
88,10.6639,0.0255878,41.8737,0.113431,15.4448,0.3431,46.7527,0.11637
89,10.6639,0.0255935,41.8788,0.113617,15.4354,0.343763,46.7584,0.116566
90,10.6633,0.0256304,41.8827,0.113749,15.4367,0.344661,46.7639,0.116753
91,10.6635,0.0256041,41.891,0.11382,15.4289,0.344954,46.7715,0.116831
92,10.6642,0.0256136,41.8984,0.11382,15.4292,0.344938,46.7787,0.116863
93,10.6651,0.0256132,41.9028,0.113875,15.4272,0.344893,46.7838,0.116951
94,10.6657,0.0256069,41.9075,0.113971,15.4277,0.345159,46.7881,0.117067
95,10.6662,0.0255924,41.9134,0.114089,15.4242,0.345474,46.7919,0.117157
96,10.6666,0.0255825,41.9177,0.114168,15.4257,0.346091,46.7969,0.117238
97,10.667,0.0255775,41.9231,0.114253,15.424,0.346711,46.803,0.117288
98,10.6677,0.025625,41.9294,0.114309,15.4257,0.347404,46.8096,0.117349
99,10.6682,0.0255941,41.9345,0.114408,15.436,0.348142,46.8152,0.117446
100,10.6687,0.0255572,41.9385,0.11452,15.4351,0.348737,46.8197,0.117561
101,10.6685,0.02552,41.9408,0.114581,15.4204,0.348481,46.822,0.117647
102,10.6678,0.0254926,41.9433,0.114664,15.4103,0.348617,46.8235,0.117739
103,10.6677,0.0254695,41.9463,0.114717,15.406,0.348753,46.8272,0.117823
104,10.6673,0.0254701,41.9469,0.114722,15.4017,0.348881,46.8279,0.117849
105,10.6671,0.0254863,41.946,0.114772,15.4045,0.349038,46.8263,0.117931
106,10.667,0.0254997,41.9458,0.114789,15.4009,0.349229,46.8258,0.117965
107,10.6674,0.0255134,41.944,0.114777,15.4046,0.349042,46.8244,0.117962
108,10.6675,0.0255435,41.9408,0.114855,15.4147,0.349296,46.8217,0.117997
109,10.6684,0.02554,41.9385,0.114852,15.4265,0.349399,46.8191,0.117971
110,10.669,0.0255373,41.9311,0.114831,15.4356,0.349039,46.8104,0.117966
111,10.6698,0.0255599,41.9205,0.114803,15.451,0.349055,46.7982,0.117974
112,10.6701,0.0255887,41.9104,0.1148,15.4594,0.34902,46.7858,0.117994
113,10.6702,0.0255723,41.9017,0.114741,15.4623,0.349289,46.7752,0.117953
114,10.6706,0.0255545,41.8943,0.11468,15.4651,0.349305,46.7664,0.117905
115,10.671,0.0255545,41.8877,0.114608,15.4697,0.349142,46.7583,0.117832
116,10.6711,0.0255494,41.8818,0.114517,15.4715,0.348754,46.7515,0.117727
117,10.6713,0.025517,41.877,0.114478,15.4772,0.348779,46.7457,0.117686
118,10.6714,0.0255051,41.8748,0.114392,15.4793,0.348886,46.7442,0.117615
119,10.6714,0.0255046,41.8737,0.114351,15.4764,0.348861,46.7439,0.117577
120,10.6715,0.0255136,41.8755,0.114289,15.4696,0.348682,46.7457,0.11753
121,10.6716,0.0255141,41.8758,0.114243,15.4633,0.348872,46.7486,0.117485
122,10.672,0.0255156,41.8765,0.114209,15.467,0.349018,46.7489,0.117439
123,10.6728,0.0255211,41.8763,0.11421,15.4776,0.34943,46.749,0.117425
124,10.6729,0.025498,41.8778,0.114205,15.4833,0.349559,46.7501,0.117391
125,10.6734,0.0254786,41.8751,0.114126,15.4889,0.349635,46.7462,0.117333
126,10.6736,0.0254838,41.8747,0.11409,15.4913,0.349706,46.7459,0.117314
127,10.6741,0.0254781,41.874,0.114057,15.4909,0.349649,46.7456,0.117277
128,10.6738,0.0255008,41.8752,0.114005,15.492,0.349596,46.7465,0.117226
129,10.6734,0.0254934,41.874,0.11394,15.4967,0.349449,46.7457,0.117158
130,10.6734,0.0255175,41.8724,0.113871,15.4979,0.349613,46.7442,0.117068
131,10.673,0.0255087,41.8713,0.113801,15.4934,0.349786,46.7428,0.116974
132,10.6727,0.0255113,41.8702,0.113698,15.4844,0.349523,46.7416,0.116858
133,10.673,0.0254905,41.8722,0.113552,15.4771,0.349117,46.7444,0.116724
