iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2018.31,1,5.18207,5.76621,31.5191,34.1276,3,3,0,1.5,1.5,1.5,1.5
2,1996.28,1,4.13581,7.26329,32.2341,38.1362,2.92404,2.92404,0,1.46202,1.58188,1.46202,1.46202
3,1984.57,1,3.78673,10.0898,35.3776,59.8437,2.85,2.85,0,1.425,1.54182,1.425,1.48467
4,1968.76,1,3.18573,12.95,49.4835,82.5539,2.77784,2.77784,0,1.38892,1.50278,1.41247,1.44707
5,1965.1,1,3.08712,13.4591,67.3188,91.2486,2.7075,2.7075,0,1.35375,1.46473,1.38135,1.41043
6,1956.26,1,2.92037,11.3944,61.2502,95.3371,2.63894,2.63894,0,1.31947,1.42765,1.42699,1.37472
7,1933.36,1,2.56451,11.1596,75.0247,124.055,2.57212,2.57212,0,1.28606,1.39557,1.39086,1.33991
8,1924,1,2.51127,12.5156,81.8553,114.333,2.507,2.507,0,1.2535,1.43532,1.35564,1.35861
9,1926.47,1,2.26331,9.69318,83.6785,105.744,2.44352,2.44352,0,1.22176,1.72654,1.32131,1.32421
10,1919.84,1,1.76936,10.8078,78.8093,142.583,2.38165,2.38165,0,1.21532,1.77364,1.28786,1.29068
11,1906.89,1,2.21414,7.53286,94.4909,146.482,2.32134,2.32134,0,1.18454,1.76644,1.25525,1.33949
12,1891.23,1,2.29399,6.56846,88.5444,151.182,2.26257,2.26257,0,1.15455,1.72171,1.22347,1.30557
13,1887.84,1,2.61801,9.83319,69.3407,248.384,2.20528,2.20528,0,1.12532,1.85533,1.19249,1.41835
14,1877.28,1,2.19624,7.2423,75.6069,257.238,2.14944,2.14944,0,1.09682,2.0161,1.16229,1.38243
15,1857.73,1,1.90272,8.06962,63.0373,269.404,2.09501,2.09501,0,1.06905,1.96505,1.13286,1.34743
16,1853.33,1,2.01393,12.7943,61.951,204.931,2.04197,2.04197,0,1.04198,1.91529,1.10418,1.31331
17,1832.6,1,2.11703,8.21537,53.7365,232.075,1.99026,1.99026,0,1.0156,1.8668,1.07622,1.28006
18,1833.07,1,2.41354,7.48422,53.2876,211.111,1.93987,1.93987,0,0.989882,1.81953,1.10841,1.34954
19,1807.2,1,3.02635,6.36051,53.3028,203.623,1.89075,1.89075,0,0.964817,1.77346,1.08035,1.31537
20,1795.33,1,3.08249,5.32782,51.9843,190.566,1.84287,1.84287,0,0.940388,1.72855,1.05299,1.28207
21,1799.71,1,3.08549,7.07713,53.8166,166.469,1.79621,1.79621,0,0.916577,1.75614,1.05506,1.2496
22,1774.92,1,2.91308,7.44633,48.1916,190.095,1.75073,1.75073,0,0.893368,1.71168,1.02834,1.21796
23,1778.38,1,2.72385,6.59592,41.8963,226.287,1.7064,1.7064,0,0.870748,2.03873,1.06554,1.18712
24,1763.22,1,2.94666,7.00804,44.3067,243.145,1.66319,1.66319,0,0.8487,2.05736,1.03856,1.15706
25,1753.02,1,4.14787,9.81009,37.653,205.973,1.62108,1.62108,0,0.82721,2.00526,1.01226,1.12777
26,1734.14,1,4.12986,10.4463,37.9411,216.634,1.58003,1.58003,0,0.806265,2.01595,0.986632,1.09921
27,1727.69,1,3.88864,11.0723,37.7721,173.614,1.54003,1.54003,0,0.78585,1.9649,0.96165,1.07138
28,1711,1,3.75645,8.45168,53.8971,128.025,1.50103,1.50103,0,0.765952,1.91515,0.981272,1.04425
29,1705.22,1,3.82264,7.55488,40.3354,107.169,1.46302,1.46302,0,0.746557,1.86666,0.956426,1.12163
30,1684.69,1,4.32334,6.43199,38.8861,133.037,1.42598,1.42598,0,0.727654,1.81939,0.932209,1.09323
31,1689.85,1,3.89202,4.56367,39.9902,123.573,1.38987,1.38987,0,0.709229,1.77332,0.908605,1.17025
32,1670.88,1,3.98275,5.25502,33.7633,104.433,1.35468,1.35468,0,0.691271,1.72842,0.885598,1.14062
33,1667.71,1,3.98042,5.19581,30.0766,98.3645,1.32038,1.32038,0,0.673768,1.85868,0.863174,1.11174
34,1654.69,1,4.10461,4.68157,33.5535,98.322,1.28695,1.28695,0,0.656708,2.1401,0.880465,1.08359
35,1642.92,1,4.35175,4.55926,28.331,113.226,1.25436,1.25436,0,0.64008,2.24005,0.858171,1.05615
36,1637.24,1,4.41987,10.005,29.3034,103.454,1.2226,1.2226,0,0.623872,2.21339,0.836442,1.02941
37,1620.72,1,4.32485,8.25722,36.6327,94.0254,1.19164,1.19164,0,0.608076,2.15734,0.815263,1.00334
38,1615.97,1,4.42846,7.21414,35.8311,80.6453,1.16147,1.16147,0,0.592679,2.10272,0.868478,0.977938
39,1598.22,1,4.79025,5.08334,37.388,87.7235,1.13206,1.13206,0,0.577672,2.04948,0.846488,0.984415
40,1582.09,1,4.81388,7.2232,34.0994,85.1718,1.1034,1.1034,0,0.563045,1.99758,0.825055,0.972928
41,1578.19,1,4.6761,7.97028,34.8406,94.6856,1.07546,1.07546,0,0.548788,2.10061,0.804164,0.948293
42,1560.13,1,4.7176,7.16422,32.0681,80.5888,1.04823,1.04823,0,0.534893,2.04742,0.783802,0.957302
43,1548.94,1,4.75322,6.22276,29.3875,73.2152,1.02168,1.02168,0,0.521349,2.00444,0.763956,0.971514
44,1534.35,1,4.7711,6.60927,29.5206,82.3915,0.995815,0.995815,0,0.508148,1.95369,0.744612,0.946915
45,1525.49,1,4.8297,6.92811,28.2474,68.1197,0.970601,0.970601,0,0.495281,1.9505,0.725758,0.922939
46,1521.34,1,4.65638,2.6416,32.2399,71.6296,0.946024,0.946024,0,0.482741,1.90111,0.707381,0.921199
