iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,632.857,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,609.309,1,10.3739,17.0631,33.5844,69.9645,0.24,0.894427,0.894427,0.894427,0.8952
3,554.881,1,10.0905,19.3741,32.8993,72.8681,0.192,0.8,0.853006,0.8,0.837527
4,508.755,1,10.1226,18.4398,34.3812,73.6412,0.1536,0.715542,0.762952,0.715542,0.825961
5,487.5,1,10.1017,17.7791,35.0188,73.7497,0.12288,0.64,0.747626,0.64,0.847961
6,442.142,1,10.0396,16.3158,33.6412,67.8319,0.098304,0.572433,0.717267,0.61469,0.820485
7,419.482,1,10.0253,16.5715,34.6138,66.4964,0.088714,0.512,0.691221,0.549795,0.780854
8,399.141,1,10.032,16.9247,34.7088,67.2541,0.0822386,0.457947,0.620916,0.518068,0.810732
9,388.89,1,10.0703,16.8085,34.6138,69.8502,0.0797158,0.4096,0.65281,0.483081,0.776352
10,373.755,1,10.091,17.1274,34.8511,64.0789,0.076344,0.366357,0.630748,0.432081,0.725541
11,365.882,1,10.0955,16.228,35.0983,65.9267,0.0743888,0.32768,0.638049,0.408387,0.716853
12,347.474,1,10.1177,15.4229,36.6014,62.1046,0.068524,0.293086,0.661703,0.385902,0.687291
13,341.005,1,10.0813,16.8177,35.0161,61.5264,0.0662113,0.275782,0.643015,0.385628,0.680346
14,339.55,1,10.0736,16.38,35.0982,60.7004,0.0654817,0.279667,0.645877,0.389492,0.65487
15,333.111,1,10.1455,16.1164,35.7323,60.5059,0.0625902,0.267195,0.669778,0.422969,0.691405
16,320.866,1,10.133,15.0731,36.6151,59.6577,0.0597878,0.271019,0.64373,0.40855,0.647704
17,315.158,1,10.1268,15.0675,36.4643,60.0929,0.0586341,0.270317,0.619538,0.400686,0.633809
18,315.45,1,10.1774,14.8044,36.9157,56.7531,0.059695,0.268244,0.615428,0.387247,0.604852
19,310.642,1,10.1502,14.366,37.548,55.0351,0.0586816,0.272381,0.555044,0.394412,0.605011
20,308.41,1,10.181,13.8867,37.5623,55.6452,0.0581621,0.26942,0.55815,0.387318,0.622658
21,300.895,1,10.1758,13.1578,38.5047,55.4974,0.0564263,0.266439,0.563405,0.378395,0.593544
22,298.614,1,10.1678,13.2673,39.0661,56.1158,0.056405,0.268872,0.544606,0.359514,0.586916
23,300.811,1,10.1667,13.1772,38.7368,60.0125,0.0568779,0.270764,0.546493,0.373149,0.576676
24,294.089,1,10.1206,12.9545,38.8405,61.6405,0.0551703,0.269814,0.531811,0.357471,0.594764
25,294.612,1,10.1083,12.59,39.8956,62.2655,0.055784,0.273732,0.489329,0.362951,0.588465
26,289.449,1,10.1413,12.515,39.3802,60.1941,0.0549852,0.268825,0.485368,0.354507,0.580506
27,293.523,1,10.1446,12.9335,38.8447,56.9443,0.055575,0.269246,0.494501,0.359767,0.599905
28,292.124,1,10.1664,12.4141,39.2141,56.2479,0.0559048,0.272106,0.466671,0.363251,0.567121
29,295.147,1,10.1838,12.5777,39.5216,56.2759,0.057039,0.266946,0.482603,0.335898,0.587508
30,289.259,1,10.2041,12.3979,39.7786,57.3009,0.0555746,0.270072,0.463756,0.352164,0.571025
