pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.85929,0.0652539,-2.99923,0.0109754,-1.91723,0.0685079,All
-1.3325,0.174011,-2.80328,0.0164631,-1.41546,0.182688,All
-0.805714,0.369772,-2.60734,0.0109754,-0.913695,0.319703,All
-0.278926,0.435026,-2.4114,0.0274384,-0.411928,0.525227,All
0.247862,0.522032,-2.21546,0.0274384,0.0898397,0.479555,All
0.77465,0.261016,-2.01952,0.0493892,0.591607,0.296867,All
1.30144,0.130508,-1.82357,0.07134,1.09337,0.0913438,All
1.82823,0.0870053,-1.62763,0.126217,1.59514,0.137016,All
2.35501,0.0217513,-1.43169,0.120729,2.09691,0.0685079,All
2.8818,0.0217513,-1.23575,0.164631,2.59868,0.022836,All
,,-1.03981,0.219508,,,All
,,-0.843865,0.290848,,,All
,,-0.647923,0.318286,,,All
,,-0.451981,0.373163,,,All
,,-0.256039,0.318286,,,All
,,-0.0600966,0.400601,,,All
,,0.135845,0.488404,,,All
,,0.331787,0.384138,,,All
,,0.527729,0.411577,,,All
,,0.723671,0.351212,,,All
,,0.919613,0.224995,,,All
,,1.11556,0.252434,,,All
,,1.3115,0.14268,,,All
,,1.50744,0.087803,,,All
,,1.70338,0.14268,,,All
,,1.89932,0.07134,,,All
,,2.09527,0.0768277,,,All
,,2.29121,0.0493892,,,All
,,2.48715,0.0219508,,,All
,,2.68309,0.0109754,,,All
,,2.87903,0.00548769,,,All
