simulations,OFV
500,1381.53
1000,1379.75
1500,1379.7
2000,1379.93
2500,1380.01
3000,1380.59
3500,1380.76
4000,1380.74
4500,1380.9
5000,1380.84
5500,1380.87
6000,1380.77
6500,1380.86
7000,1380.96
7500,1381.06
8000,1381
8500,1381.02
9000,1380.88
9500,1380.85
10000,1380.89
10500,1380.91
11000,1381.02
11500,1380.98
12000,1380.97
12500,1381
13000,1381
13500,1381.09
14000,1381.09
14500,1381.05
15000,1381.09
15500,1381.11
16000,1381.06
16500,1381.02
17000,1380.96
17500,1380.97
18000,1380.9
18500,1380.95
19000,1380.91
19500,1380.85
20000,1380.86
20500,1380.82
21000,1380.72
21500,1380.65
22000,1380.65
22500,1380.6
23000,1380.57
23500,1380.6
24000,1380.56
24500,1380.57
25000,1380.56
25500,1380.59
26000,1380.55
26500,1380.54
27000,1380.51
27500,1380.51
28000,1380.51
28500,1380.48
29000,1380.45
29500,1380.46
30000,1380.46
