simulations,OFV
500,942.898
1000,942.459
1500,942.64
2000,940.149
2500,940.902
3000,941.405
3500,941.12
4000,941.363
4500,941.717
5000,941.902
5500,941.918
6000,942.054
6500,941.059
7000,941.152
7500,940.695
8000,940.874
8500,941.157
9000,940.899
9500,940.616
10000,940.193
10500,940.142
11000,940.194
11500,939.888
12000,939.59
12500,939.721
13000,939.604
13500,939.439
14000,939.456
14500,939.412
15000,939.435
15500,939.424
16000,939.358
16500,939.185
17000,939.292
17500,939.319
18000,939.126
18500,939.232
19000,939.186
19500,939.183
20000,939.075
20500,938.962
21000,938.858
21500,938.903
22000,938.987
22500,939.012
23000,938.823
23500,938.813
24000,938.807
24500,938.868
25000,938.893
25500,938.858
26000,938.86
26500,938.796
27000,938.744
27500,938.795
28000,938.882
28500,938.86
29000,938.938
29500,938.966
30000,939.057
