time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-60,0,0,0,0,0,0,0,0,0,0,0,All
-59.9284,1.53627,0.840598,1.11522,1.26382,1.37719,1.48566,1.58969,1.7038,1.8407,2.03227,2.38331,All
-59.8569,3.01719,1.65381,2.19843,2.48824,2.708,2.91682,3.11884,3.33717,3.59931,3.96472,4.63392,All
-59.7853,4.44592,2.43954,3.24937,3.6741,3.99583,4.29831,4.59405,4.90527,5.2882,5.81074,6.76905,All
-59.7137,5.82563,3.19615,4.27403,4.81976,5.24335,5.63456,6.01071,6.41546,6.90506,7.57508,8.7974,All
-59.6421,7.15182,3.92597,5.26896,5.93385,6.44763,6.91858,7.37896,7.86705,8.46018,9.26496,10.724,All
-59.5706,8.43553,4.63222,6.23068,7.01583,7.61628,8.16038,8.69201,9.2687,9.94881,10.8791,12.5692,All
-59.499,9.67836,5.32892,7.16584,8.06719,8.74947,9.3611,9.97197,10.6133,11.3893,12.4305,14.3368,All
-59.4274,10.8736,6.00585,8.07573,9.07849,9.84478,10.521,11.204,11.9239,12.7673,13.9178,16.0422,All
-59.3559,12.0324,6.6392,8.95019,10.0728,10.9055,11.6478,12.3817,13.1765,14.0936,15.3426,17.6609,All
-59.2843,13.1547,7.24367,9.80519,11.0301,11.9323,12.7348,13.5257,14.3802,15.3729,16.7087,19.2206,All
-59.2127,14.2322,7.84404,10.6302,11.9498,12.9276,13.7899,14.6307,15.5385,16.6074,18.0399,20.6776,All
-59.1411,15.2694,8.4042,11.4489,12.861,13.8939,14.8144,15.7055,16.6705,17.8118,19.3296,22.1082,All
-59.0696,16.2882,8.98518,12.2449,13.7392,14.8278,15.8033,16.7439,17.7551,18.9845,20.5755,23.5119,All
-58.998,17.2664,9.54301,13.0137,14.5863,15.7462,16.7636,17.7491,18.8121,20.0998,21.7679,24.8539,All
-58.9264,18.22,10.0369,13.771,15.4202,16.6231,17.69,18.7306,19.8378,21.1886,22.9242,26.1313,All
-58.8549,19.1506,10.5122,14.51,16.2377,17.4808,18.5969,19.6832,20.8371,22.2433,24.0294,27.3681,All
-58.7833,20.0489,11.0092,15.2342,17.0208,18.3088,19.4695,20.5994,21.8013,23.2704,25.1039,28.5647,All
-58.7117,20.9226,11.4841,15.9252,17.7817,19.1128,20.3312,21.4929,22.7415,24.2514,26.1506,29.7508,All
-58.6401,21.7646,11.9165,16.6336,18.5208,19.8977,21.1545,22.3679,23.6371,25.2151,27.1872,30.8953,All
-58.5686,22.5903,12.371,17.3133,19.2473,20.6723,21.9537,23.2179,24.519,26.1463,28.1757,31.993,All
-58.497,23.3894,12.7882,17.9635,19.953,21.4221,22.7439,24.0435,25.3701,27.066,29.1195,33.0787,All
-58.4254,24.1844,13.1997,18.5971,20.6311,22.1443,23.5153,24.8396,26.2144,27.9362,30.0635,34.1206,All
-58.3539,24.934,13.5844,19.2316,21.3012,22.8648,24.2773,25.6157,27.0261,28.793,30.9636,35.1533,All
-58.2823,25.6783,13.9811,19.845,21.9541,23.5547,25.0105,26.3767,27.8202,29.6228,31.8474,36.1259,All
-58.2107,26.3979,14.3696,20.4263,22.5766,24.2372,25.7201,27.1243,28.5846,30.4498,32.7157,37.103,All
-58.1391,27.1008,14.7441,21.0015,23.2001,24.8978,26.4169,27.8414,29.3348,31.2438,33.5525,38.0372,All
-58.0676,27.7992,15.104,21.5624,23.8169,25.5337,27.0827,28.5363,30.0778,32.024,34.3769,38.9452,All
-57.996,28.3917,15.4485,22.0302,24.3391,26.091,27.6454,29.1332,30.6841,32.6831,35.0673,39.6983,All
-57.9244,27.5201,15.6328,21.3923,23.6343,25.2759,26.7821,28.1934,29.7149,31.5952,33.8823,38.3065,All
-57.8529,26.652,15.8278,20.828,22.9234,24.5281,25.9497,27.3181,28.766,30.5538,32.8161,36.9924,All
-57.7813,25.8364,15.9112,20.2807,22.2516,23.8262,25.1724,26.5038,27.8898,29.5907,31.7553,35.7654,All
-57.7097,25.0665,15.9422,19.7569,21.6131,23.1304,24.4205,25.683,27.0563,28.6571,30.8015,34.6211,All
-57.6381,24.3352,15.9431,19.2617,21.0518,22.4702,23.7047,24.9332,26.2619,27.8036,29.8996,33.5593,All
-57.5666,23.6238,15.8828,18.8161,20.5137,21.8461,23.0409,24.2334,25.5059,27.0049,29.0344,32.575,All
