simulations,OFV
500,970.027
1000,970.805
1500,970.549
2000,968.293
2500,968.578
3000,968.7
3500,967.956
4000,968.152
4500,968.647
5000,968.944
5500,969.017
6000,969.3
6500,968.612
7000,968.687
7500,968.559
8000,968.744
8500,968.993
9000,968.755
9500,968.45
10000,968.159
10500,968.15
11000,968.19
11500,968.017
12000,967.737
12500,967.913
13000,967.758
13500,967.549
14000,967.492
14500,967.445
15000,967.49
15500,967.47
16000,967.579
16500,967.426
17000,967.454
17500,967.539
18000,967.278
18500,967.383
19000,967.196
19500,967.051
20000,966.892
20500,966.909
21000,966.752
21500,966.841
22000,966.935
22500,966.889
23000,966.556
23500,966.285
24000,966.232
24500,966.253
25000,966.32
25500,966.34
26000,966.24
26500,966.224
27000,966.118
27500,966.168
28000,966.283
28500,966.286
29000,966.402
29500,966.485
30000,966.578
