iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1466.24,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1455,1,4.24622,0.64792,0.886725,41.4971,15.5613,48.9795,0.974679,0.974679,1.02011,0.974679,0.998743,0.974679,0.974679
3,1447.87,1,4.04586,0.808843,0.907647,36.8337,14.294,43.9022,0.95,0.95,0.999734,0.95,0.998743,0.95,0.95
4,1429.34,1,5.22735,0.842038,0.618955,37.4991,14.422,44.4587,0.925945,0.925945,1.09175,0.925945,0.998743,0.925945,0.925945
5,1421.18,1,3.50593,0.942119,0.978205,42.1458,12.1209,49.7637,0.9025,0.9025,1.0641,0.9025,0.998743,0.9025,0.9025
6,1405.27,1,3.36065,0.478165,1.02417,41.9447,12.9706,49.1983,0.879648,0.879648,1.03716,0.879648,0.998743,0.879648,0.879648
7,1402.53,1,3.13249,0.797523,1.12354,43.813,11.9164,51.7445,0.857375,0.857375,1.0109,0.857375,0.998743,0.857375,0.857375
8,1383.92,1,3.51805,0.817244,1.03819,46.4172,11.1041,54.5899,0.835666,0.835666,0.9853,0.835666,0.998743,0.835666,0.835666
9,1373.27,1,4.1228,0.819593,0.894235,49.3483,10.8855,57.953,0.814506,0.814506,0.960352,0.814506,0.998743,0.814506,0.814506
10,1360.04,1,4.11161,0.886923,0.871042,47.8653,9.97959,56.2423,0.793882,0.793882,0.936035,0.793882,0.998743,0.793882,0.793882
11,1352.5,1,4.39711,0.726145,0.830085,50.952,9.18732,59.7885,0.773781,0.773781,1.02576,0.773781,0.998743,0.773781,0.773781
12,1344.58,1,4.41928,1.11982,0.830151,47.4208,10.7769,55.4112,0.754188,0.754188,1.05568,0.754188,0.998743,0.754188,0.754188
13,1346.47,1,4.85731,0.722593,0.731843,47.2168,13.4876,55.1676,0.735092,0.771852,1.15241,0.772733,0.998743,0.735092,0.735092
14,1332.07,1,4.33027,0.878148,0.826419,48.457,12.441,56.0798,0.716479,0.752309,1.12324,0.753167,0.998743,0.716479,0.716479
