time,Q1,Q2,Q3
72,1.88975,4.79,9.94025
72.83,12.08675,16.595,22.74125
73.66,17.61975,24.41,32.60375
74.48,15.93,22.18,30.05275
75.31,11.719,17.12,24.54075
76.14,8.92875,13.86,20.74525
76.97,7.03,11.63,18.117
77.79,5.63875,9.99,16.3605
78.62,4.6095,8.81,15.0905
79.45,3.94975,7.855,14.0325
80.28,3.3695,7.115,13.14075
81.1,2.94,6.485,12.2615
81.93,2.56875,5.905,11.54025
82.76,2.2695,5.43,10.88175
83.59,2.02975,5,10.29
84.41,8.0695,11.44,16.53025
85.24,15.19,20.93,28.01425
86.07,18.66,26.14,34.81075
86.9,13.7,19.35,27.001
87.72,10.21925,15.3,22.72125
88.55,7.7195,12.63,19.41275
89.38,6.2185,10.765,17.3105
90.21,5.0795,9.34,15.65225
91.03,4.28925,8.31,14.61025
91.86,3.6495,7.48,13.661
92.69,3.14,6.805,12.761
93.52,2.74825,6.17,11.8835
94.34,2.39,5.68,11.2715
95.17,2.169,5.23,10.6315
96,1.8995,4.82,10.072
