time,Q1,Q2,Q3
72,6.127,11.91,20.46125
72.83,13.77975,19.12,27.86225
73.66,17.549,23.825,33.7585
74.48,15.4595,21.99,31.4865
75.31,11.62975,18.185,27.4015
76.14,9.28925,15.52,24.53125
76.97,7.737,13.68,22.6515
77.79,6.3785,12.215,20.85475
78.62,12.348,17.655,26.2055
79.45,16.7395,22.855,32.67675
80.28,16.82975,23.335,33.19575
81.1,12.36775,19.125,28.46075
81.93,9.7795,16.13,24.977
82.76,8.06925,14.115,23.16025
83.59,6.6395,12.575,21.372
84.41,10.57,15.945,24.63175
85.24,15.98425,21.77,31.2805
86.07,18.2985,24.865,35.3405
86.9,13.33925,19.97,29.4905
87.72,10.35875,16.78,25.715
88.55,8.4695,14.59,23.6305
89.38,6.9695,12.92,21.91
90.21,8.51975,14.035,22.8145
91.03,14.99825,20.53,29.508
91.86,18.37975,24.86,35.3205
92.69,14.319,20.975,30.5325
93.52,10.9885,17.47,26.60025
94.34,8.85975,15.08,24.04475
95.17,7.37825,13.315,22.333
96,6.1285,11.965,20.72275
