time,Q1,Q2,Q3
72,5.28975,12.705,23.52025
72.83,17.41,24.075,34.32275
73.66,22.9,31.41,43.233
74.48,27.09425,36.815,49.70575
75.31,29.94925,40.91,55.3635
76.14,30.247,41.665,56.853
76.97,22.4885,32.955,46.87325
77.79,17.639,27.705,40.64075
78.62,13.99825,23.895,36.503
79.45,11.4795,21.175,33.444
80.28,9.76725,19.035,30.88025
81.1,8.38925,17.29,28.80175
81.93,7.399,15.77,27.2305
82.76,6.566,14.4,25.6125
83.59,5.68925,13.26,24.301
84.41,12.62975,19.12,29.401
85.24,20.5585,28.15,39.171
86.07,25.2865,34.39,46.94425
86.9,28.62625,39.05,53.19375
87.72,31.257,42.61,57.77925
88.55,25.80925,36.88,51.12075
89.38,19.999,30.05,43.61025
90.21,15.569,25.675,38.67175
91.03,12.67875,22.425,35.2135
91.86,10.5395,20.14,32.33075
92.69,8.96,18.175,29.87075
93.52,7.89875,16.525,28.1405
94.34,6.9965,15.15,26.51025
95.17,6.079,13.83,25.081
96,5.29,12.755,23.832
