time,Q1,Q2,Q3
72,4.829,12.635,24.31575
72.83,18.2595,25.82,37.99175
73.66,24.89975,34.535,46.986
74.48,29.54975,40.6,54.18525
75.31,32.96875,45.13,59.93175
76.14,33.16775,45.745,61.472
76.97,24.34625,35.44,51.42075
77.79,18.1785,29.275,44.2905
78.62,14.5235,24.95,39.7535
79.45,11.42775,21.77,36.31475
80.28,9.31,19.435,33.333
81.1,8.019,17.485,30.94625
81.93,7.04725,15.89,29.03
82.76,6.12,14.5,27.0615
83.59,5.2195,13.265,25.563
84.41,13.11825,20.19,32.0905
85.24,21.999,30.55,42.731
86.07,27.5495,37.87,50.766
86.9,31.3075,43.13,57.3205
87.72,34.39975,47.06,62.58125
88.55,28.187,40.035,56.11025
89.38,20.996,31.955,47.75625
90.21,16.2755,27.04,41.88025
91.03,12.6985,23.315,38.158
91.86,10.32975,20.655,34.83425
92.69,8.639,18.45,32.17575
93.52,7.517,16.7,30.004
94.34,6.569,15.195,28.28075
95.17,5.68925,13.88,26.614
96,4.8585,12.7,24.58175
