time,Q1,Q2,Q3
72,8.68775,19.4,35.311
72.83,28.3695,39.535,56.7125
73.66,38.7025,53.005,72.696
74.48,34.5675,48.69,67.868
75.31,26.1395,39.5,57.04425
76.14,20.06,33.33,50.591
76.97,16.35825,28.9,46.1015
77.79,13.19925,25.475,42.48875
78.62,10.99975,22.86,39.63775
79.45,9.41975,20.68,36.83475
80.28,17.61575,27.29,43.08525
81.1,32.258,44.655,62.90425
81.93,41.1885,56.635,77.22725
82.76,31.13975,45.155,64.01225
83.59,23.907,37.315,54.9025
84.41,18.6895,31.74,49.20025
85.24,15.31675,27.675,45.39175
86.07,12.4195,24.61,41.84825
86.9,10.41,22.08,38.7155
87.72,9.0485,20.06,36.34525
88.55,23.56975,34.07,51.11725
89.38,35.569,49.085,68.12125
90.21,38.42875,53.565,73.24875
91.03,28.596,42.24,60.788
91.86,21.849,35.3,52.9805
92.69,17.53875,30.285,47.9415
93.52,14.20775,26.73,43.99575
94.34,11.816,23.745,40.86275
95.17,9.95825,21.39,38.06525
96,8.69775,19.55,35.58575
