time,Q1,Q2,Q3
72,5.57875,13.79,24.46225
72.83,16.068,23.1,33.5705
73.66,21.7585,29.61,41.09175
74.48,25.3975,34.4,47.39125
75.31,28.14675,38.1,52.4615
76.14,28.9085,39.05,53.58775
76.97,22.37775,31.885,45.61175
77.79,17.88575,27.385,39.9425
78.62,14.46875,24.03,36.47125
79.45,12.02825,21.645,33.6235
80.28,10.406,19.625,31.12275
81.1,9.01825,17.92,29.60175
81.93,7.82925,16.565,28.04025
82.76,6.7565,15.4,26.77375
83.59,5.96725,14.365,25.36375
84.41,11.9385,19.11,29.553
85.24,19.267,26.77,37.79425
86.07,23.8095,32.255,44.52375
86.9,26.9195,36.415,50.211
87.72,29.338,39.785,54.553
88.55,25.3755,35.04,49.353
89.38,20.08875,29.52,42.98
90.21,15.99975,25.55,38.95175
91.03,13.199,22.845,34.85475
91.86,11.17725,20.655,32.36025
92.69,9.81325,18.83,30.702
93.52,8.42825,17.26,29.16025
94.34,7.26825,15.98,27.604
95.17,6.299,14.93,26.129
96,5.59825,13.925,24.911
