time,Q1,Q2,Q3
72,12.93925,22.395,35.176
72.83,17.09975,26.15,39.0715
73.66,19.27975,28.5,41.3225
74.48,20.84,30.245,43.08475
75.31,21.77925,31.555,44.52675
76.14,21.41675,31.34,44.271
76.97,16.818,26.375,39.60175
77.79,13.53925,23.095,36.02375
78.62,16.30725,25.425,38.424
79.45,18.86975,27.99,41.0305
80.28,20.54975,29.875,42.9905
81.1,21.5795,31.265,44.31725
81.93,22.31875,32.38,45.4775
82.76,17.7395,27.375,40.81
83.59,14.26775,23.84,36.65125
84.41,15.26875,24.595,37.452
85.24,18.42,27.455,40.65075
86.07,20.20975,29.515,42.6505
86.9,21.36975,31.02,44.13475
87.72,22.1585,32.165,45.2005
88.55,18.9395,28.58,41.96025
89.38,15.0395,24.68,37.69075
90.21,14.348,23.6,36.63225
91.03,17.8985,26.96,40.02125
91.86,19.829,29.12,42.2605
92.69,21.159,30.73,43.78825
93.52,21.97875,31.93,45.225
94.34,19.98925,29.97,43.57175
95.17,15.9875,25.51,38.801
96,12.94,22.505,35.56425
