time,Q1,Q2,Q3
72,10.499,18.775,29.97125
72.83,14.28775,22.025,32.7805
73.66,15.91825,24.07,34.61225
74.48,17.0885,25.54,36.0435
75.31,17.90975,26.59,37.2515
76.14,17.716,26.37,37.241
76.97,13.659,22.225,33.132
77.79,11.1555,19.39,30.593
78.62,13.549,21.455,32.44025
79.45,15.61725,23.66,34.40225
80.28,16.83925,25.255,35.95075
81.1,17.72975,26.405,37.2
81.93,18.33925,27.235,38.13275
82.76,14.61925,23.08,34.171
83.59,11.7375,20.01,31.34275
84.41,12.67625,20.725,31.8425
85.24,15.26975,23.22,34.16075
86.07,16.55975,24.905,35.84075
86.9,17.5395,26.15,36.98275
87.72,18.209,27.07,38.00375
88.55,15.5455,24.065,35.25075
89.38,12.34425,20.735,31.97325
90.21,11.61875,19.905,31.203
91.03,14.87975,22.7,33.66
91.86,16.26875,24.565,35.50175
92.69,17.32925,25.91,36.746
93.52,18.0795,26.885,37.893
94.34,16.46575,25.195,36.39125
95.17,12.92,21.475,32.59125
96,10.51975,18.85,30.2655
