time,Q1,Q2,Q3
72,8.07925,17.685,32.8525
72.83,15.60675,24.37,39.10025
73.66,19.769,28.79,43.24925
74.48,22.2495,31.835,46.86275
75.31,23.9895,34.415,49.28125
76.14,23.787,34.49,50.19375
76.97,17.50925,28.04,45.10125
77.79,13.5595,24.27,40.5335
78.62,10.85975,21.25,37.1885
79.45,8.929,18.995,34.64025
80.28,11.1495,20.29,35.99475
81.1,17.2085,25.995,40.57925
81.93,20.72975,29.935,45.1935
82.76,22.909,32.8,48.1805
83.59,24.49825,35.095,50.633
84.41,21.45975,32.065,48.5955
85.24,16.08975,26.775,43.60275
86.07,12.62775,23.23,39.2475
86.9,10.16875,20.485,36.5545
87.72,8.509,18.4,33.94025
88.55,13.77525,22.58,38.2935
89.38,18.61825,27.52,41.81775
90.21,21.6455,30.965,46.8405
91.03,23.49875,33.705,49.2515
91.86,24.9765,35.68,51.68425
92.69,19.22,29.92,47.374
93.52,14.78925,25.54,42.052
94.34,11.74925,22.23,38.4375
95.17,9.53,19.795,35.61025
96,8.08975,17.825,33.771
