time,Q1,Q2,Q3
72,3.7785,8.685,16.62
72.83,13.22,18.48,26.5305
73.66,18.1485,24.805,33.9975
74.48,16.0095,22.76,31.5635
75.31,11.43975,18.03,26.44225
76.14,8.6585,15,23.755
76.97,7.03925,13.055,21.542
77.79,5.78975,11.455,19.983
78.62,4.8885,10.225,18.80125
79.45,4.16925,9.22,17.5225
80.28,7.7295,12.39,20.25175
81.1,15.1195,20.895,29.252
81.93,19.35,26.515,36.4205
82.76,14.40975,20.915,29.64
83.59,10.38875,16.89,25.63025
84.41,8.01875,14.375,22.96325
85.24,6.60725,12.49,21.0225
86.07,5.51875,11.02,19.6545
86.9,4.66825,9.875,18.51075
87.72,3.949,8.965,17.2355
88.55,10.907,15.745,23.38075
89.38,16.75875,23.035,31.82825
90.21,17.95875,24.87,34.383
91.03,12.7395,19.355,28.02025
91.86,9.39875,15.88,24.73175
92.69,7.46,13.72,22.209
93.52,6.1395,11.955,20.59175
94.34,5.17925,10.63,19.39125
95.17,4.42875,9.53,18.13325
96,3.7785,8.725,16.92575
