time,Q1,Q2,Q3
72,14.09,20.92,30.89475
72.83,14.09975,20.925,30.9245
73.66,14.10975,20.93,30.954
74.48,14.1195,20.935,30.98375
75.31,14.1195,20.935,31.01325
76.14,14.1295,20.945,31.043
76.97,14.13925,20.945,31.0725
77.79,14.1395,20.945,31.09225
78.62,14.14925,20.95,31.12175
79.45,14.159,20.955,31.14175
80.28,14.15925,20.955,31.17125
81.1,14.15925,20.955,31.191
81.93,14.15925,20.955,31.21075
82.76,14.15925,20.96,31.2305
83.59,14.1595,20.96,31.25
84.41,14.1595,20.965,31.26025
85.24,14.1595,20.965,31.2705
86.07,14.1595,20.965,31.28075
86.9,14.15975,20.965,31.291
87.72,14.15975,20.97,31.29125
88.55,14.15975,20.97,31.3015
89.38,14.15975,20.97,31.30175
90.21,14.15975,20.98,31.31175
91.03,14.16,20.98,31.3215
91.86,14.16,20.985,31.3215
92.69,14.16,20.99,31.3315
93.52,14.16,20.99,31.3315
94.34,14.16,20.99,31.34125
95.17,14.16,20.99,31.3415
96,14.16,20.995,31.3415
