time,Q1,Q2,Q3
72,2.5695,5.445,9.7825
72.83,4.9695,7.695,11.762
73.66,6.12825,9.125,13.311
74.48,6.96925,10.155,14.37125
75.31,7.558,10.895,15.2515
76.14,7.49,10.945,15.471
76.97,5.57975,8.855,13.4405
77.79,4.4195,7.535,11.95025
78.62,3.51925,6.59,10.93175
79.45,2.84975,5.86,10.1735
80.28,3.5895,6.355,10.60125
81.1,5.40925,8.26,12.351
81.93,6.4095,9.525,13.79075
82.76,7.199,10.435,14.77025
83.59,7.70875,11.13,15.58125
84.41,6.75975,10.145,14.682
85.24,5.17,8.35,12.94025
86.07,4.09975,7.19,11.6205
86.9,3.3,6.35,10.7815
87.72,2.69925,5.66,10.0825
88.55,4.39975,7.095,11.26075
89.38,5.78,8.745,12.97125
90.21,6.709,9.905,14.20075
91.03,7.398,10.69,15.07225
91.86,7.81975,11.34,15.9
92.69,6.10975,9.47,14.11125
93.52,4.74,7.935,12.4605
94.34,3.81975,6.89,11.4305
95.17,3.06975,6.08,10.592
96,2.5695,5.465,9.99125
