time,Q1,Q2,Q3
72,5.16925,7.69,11.30025
72.83,5.16925,7.69,11.31
73.66,5.16925,7.695,11.31
74.48,5.1695,7.695,11.31
75.31,5.1695,7.695,11.31
76.14,5.1695,7.695,11.31025
76.97,5.1695,7.695,11.31025
77.79,5.1695,7.7,11.32
78.62,5.1695,7.7,11.32
79.45,5.1695,7.705,11.32
80.28,5.1695,7.705,11.33
81.1,5.1695,7.705,11.33
81.93,5.1695,7.705,11.33
82.76,5.1695,7.705,11.33
83.59,5.1695,7.705,11.33025
84.41,5.1695,7.705,11.33025
85.24,5.1695,7.705,11.33025
86.07,5.1695,7.705,11.33025
86.9,5.1695,7.71,11.34
87.72,5.1695,7.71,11.34025
88.55,5.1695,7.71,11.34025
89.38,5.1695,7.715,11.34025
90.21,5.1695,7.715,11.34025
91.03,5.16975,7.715,11.34025
91.86,5.16975,7.715,11.34025
92.69,5.16975,7.72,11.34025
93.52,5.16975,7.72,11.34025
94.34,5.16975,7.72,11.34025
95.17,5.16975,7.72,11.34025
96,5.16975,7.72,11.34025
