time,Q1,Q2,Q3
72,14.05525,24.335,38.2525
72.83,18.657,28.2,41.77425
73.66,20.868,30.6,44.15175
74.48,22.49875,32.28,45.81225
75.31,23.549,33.61,47.2115
76.14,23.13375,33.47,47.2015
76.97,17.75975,28.615,42.7035
77.79,14.61875,25.125,39.31075
78.62,17.6195,27.375,41.3525
79.45,20.48825,30.225,43.841
80.28,22.22675,32,45.66075
81.1,23.35825,33.375,46.97075
81.93,24.26475,34.49,48.49225
82.76,18.97875,29.675,44.1545
83.59,15.429,25.925,40.2775
84.41,16.52975,26.605,40.7905
85.24,19.95875,29.725,43.49125
86.07,21.788,31.695,45.34225
86.9,23.08875,33.15,46.92025
87.72,24.0665,34.265,48.2835
88.55,20.329,30.87,45.553
89.38,16.30475,26.8,41.27025
90.21,15.198,25.6,39.961
91.03,19.32975,29.075,43.11175
91.86,21.28975,31.295,45.0735
92.69,22.7895,32.865,46.86275
93.52,23.858,34.08,48.3705
94.34,21.63825,32.12,46.98225
95.17,17.12225,27.69,42.27425
96,14.075,24.52,39.202
