time,Q1,Q2,Q3
72,4.33825,8.08,13.75025
72.83,7.73,11.345,16.841
73.66,9.6895,13.49,19.06125
74.48,10.8395,14.96,20.842
75.31,11.63,16.11,22.2025
76.14,11.61775,16.145,22.4305
76.97,8.83825,13.11,19.1105
77.79,6.9995,11.215,16.792
78.62,5.74975,9.815,15.48075
79.45,4.879,8.695,14.41225
80.28,5.879,9.39,14.9025
81.1,8.59925,12.175,17.63125
81.93,10.16875,14.06,19.81225
82.76,11.12975,15.42,21.33125
83.59,11.87925,16.43,22.62125
84.41,10.5395,14.95,21.24125
85.24,8.0795,12.39,18.2915
86.07,6.539,10.705,16.351
86.9,5.469,9.425,15.14075
87.72,4.609,8.395,14.26075
88.55,6.9795,10.515,16.02075
89.38,9.2495,12.92,18.5005
90.21,10.4995,14.55,20.4905
91.03,11.4095,15.79,21.852
91.86,12.08975,16.725,23.02025
92.69,9.57925,13.95,20.1915
93.52,7.4895,11.765,17.4815
94.34,6.16925,10.23,15.9425
95.17,5.17,9.07,14.8425
96,4.33875,8.13,14.05225
