time,Q1,Q2,Q3
72,15.60975,26.3,42.4605
72.83,20.3495,30.77,46.67075
73.66,22.8685,33.655,49.79125
74.48,24.63825,35.605,52.051
75.31,25.919,37.155,53.8505
76.14,25.387,36.87,53.615
76.97,20.12925,31.125,47.7205
77.79,16.32975,27.145,43.52125
78.62,19.5685,29.965,46.25175
79.45,22.30475,33.155,49.34225
80.28,24.26725,35.18,51.682
81.1,25.64975,36.92,53.484
81.93,26.647,38.17,55.061
82.76,21.15925,32.37,49.21025
83.59,17.14975,28.025,44.68775
84.41,18.6565,29.06,45.65275
85.24,21.7495,32.5,48.88025
86.07,23.86975,34.75,51.34075
86.9,25.4,36.575,53.23275
87.72,26.44675,37.9,54.81175
88.55,22.50775,33.75,50.77025
89.38,18.0195,28.985,45.89575
90.21,17.4195,27.865,44.40075
91.03,21.1275,31.715,48.41125
91.86,23.53675,34.275,50.8925
92.69,25.098,36.205,52.991
93.52,26.227,37.64,54.61175
94.34,23.81975,35.29,52.522
95.17,19.1265,30.05,47.0905
96,15.6295,26.46,43.37075
