time,Q1,Q2,Q3
72,6.649,9.71,14.695
72.83,6.649,9.715,14.705
73.66,6.649,9.72,14.71475
74.48,6.649,9.725,14.7245
75.31,6.649,9.725,14.73425
76.14,6.649,9.73,14.744
76.97,6.649,9.74,14.75375
77.79,6.649,9.75,14.76375
78.62,6.64925,9.76,14.7735
79.45,6.64925,9.76,14.78325
80.28,6.64925,9.765,14.793
81.1,6.64925,9.77,14.80275
81.93,6.64925,9.77,14.8125
82.76,6.64925,9.775,14.8125
83.59,6.64925,9.775,14.82225
84.41,6.64925,9.775,14.832
85.24,6.64925,9.78,14.832
86.07,6.64925,9.78,14.85175
86.9,6.64925,9.78,14.87125
87.72,6.64925,9.785,14.881
88.55,6.64925,9.785,14.9005
89.38,6.64925,9.785,14.92
90.21,6.64925,9.785,14.92025
91.03,6.64925,9.785,14.92075
91.86,6.64925,9.785,14.921
92.69,6.64925,9.785,14.9215
93.52,6.64925,9.785,14.92175
94.34,6.64925,9.785,14.92225
95.17,6.64925,9.785,14.9225
96,6.64925,9.785,14.92275
