time,Q1,Q2,Q3
72,4.989,13.56,28.72125
72.83,16.82925,25.065,38.90475
73.66,23.1675,32.7,47.3725
74.48,27.0955,38.205,53.996
75.31,29.95875,42.425,60.13725
76.14,30.399,43.345,62.15475
76.97,22.57,34.935,52.64
77.79,17.1295,29.3,46.5015
78.62,13.528,25.475,42.862
79.45,11.11825,22.505,39.64
80.28,9.32875,20.2,37.00425
81.1,8.01975,18.245,34.72775
81.93,6.97575,16.67,33.00275
82.76,6.1355,15.335,31.2805
83.59,5.398,14.185,29.71125
84.41,11.7995,20.215,34.7935
85.24,20.54,29.33,43.414
86.07,25.3485,35.595,51.34275
86.9,28.74725,40.525,57.6
87.72,31.2795,44.36,63.0205
88.55,26.209,38.78,56.991
89.38,19.468,31.795,49.22
90.21,15.29975,27.265,44.59175
91.03,12.198,23.945,41.62025
91.86,10.1095,21.32,38.44575
92.69,8.60925,19.21,35.82825
93.52,7.509,17.4,34.13225
94.34,6.5335,16.025,32.30075
95.17,5.7675,14.79,30.66275
96,4.9895,13.675,29.28075
