time,Q1,Q2,Q3
72,2.11925,4.91,9.2805
72.83,6.13,8.7,13.0805
73.66,8.21,11.265,16.031
74.48,9.599,13.165,18.40125
75.31,10.69,14.655,20.23175
76.14,10.8195,15.005,20.71225
76.97,8.2895,12.08,17.40025
77.79,6.47975,10.2,15.373
78.62,5.33975,8.91,13.92175
79.45,4.4495,7.94,12.83
80.28,3.80975,7.18,11.97175
81.1,3.2695,6.555,11.22075
81.93,2.849,6.02,10.62075
82.76,2.5095,5.54,10.072
83.59,2.24925,5.13,9.67
84.41,4.48,7.07,11.3125
85.24,7.30975,10.115,14.62025
86.07,8.998,12.32,17.362
86.9,10.16975,13.975,19.383
87.72,11.15975,15.315,21.0705
88.55,9.4595,13.35,18.91025
89.38,7.36,11.06,16.35025
90.21,5.96,9.505,14.78125
91.03,4.84,8.42,13.3845
91.86,4.1495,7.55,12.431
92.69,3.52,6.86,11.6315
93.52,3.0695,6.295,10.9725
94.34,2.6785,5.79,10.46
95.17,2.36975,5.34,9.94125
96,2.12925,4.96,9.43125
