time,Q1,Q2,Q3
72,11.62775,22.295,37.316
72.83,20.03975,29.755,45.11025
73.66,24.917,34.7,50.47
74.48,27.858,38.44,54.2945
75.31,29.849,41.36,57.9705
76.14,29.73,41.65,58.76275
76.97,23.258,34.44,51.22175
77.79,18.56875,29.56,45.681
78.62,15.2175,26.205,42.123
79.45,13,23.84,39.37025
80.28,15.26975,25.165,40.61225
81.1,22.0185,31.7,47.14475
81.93,26.08725,36.13,51.90325
82.76,28.58875,39.635,55.61875
83.59,30.3795,42.205,59.42025
84.41,27.3295,38.865,56.3865
85.24,21.69875,32.735,49.48075
86.07,17.28675,28.365,44.50625
86.9,14.465,25.43,41.36
87.72,12.3765,23.165,38.56075
88.55,18.16625,27.68,43.2605
89.38,23.7195,33.53,49.25025
90.21,27.08825,37.515,53.1875
91.03,29.29925,40.665,56.92875
91.86,30.9275,42.98,60.6425
92.69,25.32925,36.595,53.9005
93.52,20.08625,31.165,47.704
94.34,16.392,27.26,43.498
95.17,13.6585,24.64,40.434
96,11.79375,22.475,38.2
