time,Q1,Q2,Q3
72,1.99975,4.45,8.7005
72.83,5.86,8.32,12.26075
73.66,7.88,10.83,14.97175
74.48,9.24925,12.645,17.26125
75.31,10.3195,14.08,19.11025
76.14,10.44,14.3,19.4725
76.97,7.93975,11.485,16.17225
77.79,6.2595,9.66,14.25025
78.62,4.94925,8.31,12.941
79.45,4.06975,7.4,11.8615
80.28,3.4295,6.63,11.171
81.1,2.98875,6.045,10.60175
81.93,2.57925,5.51,10.09175
82.76,2.29,5.06,9.551
83.59,2.08975,4.645,9.0405
84.41,4.27925,6.595,10.7005
85.24,6.9795,9.735,13.7305
86.07,8.6,11.79,16.251
86.9,9.82975,13.415,18.28
87.72,10.7595,14.665,19.86025
88.55,9.059,12.73,17.7405
89.38,7.05975,10.5,15.1105
90.21,5.61,8.95,13.56025
91.03,4.4695,7.825,12.5505
91.86,3.74925,6.995,11.66
92.69,3.15975,6.34,10.93125
93.52,2.76975,5.775,10.40125
94.34,2.41975,5.28,9.86125
95.17,2.18975,4.85,9.34025
96,1.99975,4.485,8.8405
