time,Q1,Q2,Q3
72,3.0295,6.22,10.79
72.83,7.89,11.35,15.84
73.66,10.63,14.75,20.221
74.48,9.72975,13.84,19.221
75.31,7.63925,11.445,16.4005
76.14,6.229,9.88,14.63025
76.97,5.19875,8.75,13.64
77.79,4.37775,7.895,12.77125
78.62,3.75975,7.21,12.03025
79.45,3.3,6.595,11.301
80.28,5.1795,8.225,12.61825
81.1,8.9595,12.67,17.4235
81.93,11.30925,15.725,21.5915
82.76,8.9395,12.925,18.18075
83.59,7.06925,10.86,15.843
84.41,5.888,9.475,14.27175
85.24,4.8995,8.455,13.34175
86.07,4.11925,7.66,12.544
86.9,3.57975,7,11.82375
87.72,3.179,6.425,11.211
88.55,6.72975,9.89,14.5615
89.38,9.87,13.79,19
90.21,10.659,15,20.6405
91.03,8.25925,12.14,17.33
91.86,6.6295,10.36,15.3115
92.69,5.529,9.11,14.06075
93.52,4.58,8.17,13.12125
94.34,3.96825,7.43,12.35525
95.17,3.43975,6.79,11.6845
96,3.02975,6.27,11.10175
