time,Q1,Q2,Q3
72,5.11825,10.41,18.46675
72.83,15.02,20.725,29.1015
73.66,20.54,27.315,38.702
74.48,18.68975,25.42,36.0815
75.31,13.89975,20.56,29.943
76.14,11.02925,17.445,26.36075
76.97,9.1295,15.145,24.15075
77.79,7.6995,13.55,22.25225
78.62,6.52775,12.24,20.801
79.45,5.59975,11.11,19.47025
80.28,9.49925,14.42,22.612
81.1,17.2595,23.25,32.57
81.93,22.11675,29.165,40.905
82.76,16.85975,23.58,33.918
83.59,12.7785,19.37,28.4805
84.41,10.33825,16.645,25.553
85.24,8.60925,14.58,23.5505
86.07,7.28975,13.09,21.8
86.9,6.189,11.855,20.43175
87.72,5.3785,10.8,19.31125
88.55,12.68975,17.95,25.972
89.38,19.05975,25.415,36.04
90.21,20.8195,27.725,38.83075
91.03,15.27875,21.94,31.813
91.86,11.87975,18.365,27.36075
92.69,9.6985,15.88,24.94225
93.52,8.1395,14.08,22.85375
94.34,6.8885,12.675,21.31275
95.17,5.87,11.48,19.994
96,5.12925,10.52,19.0605
