time,Q1,Q2,Q3
72,7.8155,17.95,34.90525
72.83,25.3075,35.825,52.8405
73.66,34.546,47.805,66.49525
74.48,31.5095,44.025,64.583
75.31,24.04325,35.555,55.7555
76.14,18.63675,30.215,49.43925
76.97,14.538,26.385,45.0245
77.79,11.8585,23.395,41.6505
78.62,9.99825,21.115,38.902
79.45,8.67375,19.135,36.69025
80.28,15.62875,24.695,41.69525
81.1,29.0185,40.455,58.58175
81.93,37.03775,50.955,71.08875
82.76,28.55875,40.8,61.72175
83.59,21.73,33.59,53.4985
84.41,17.27125,28.92,47.94275
85.24,13.469,25.305,43.92225
86.07,11.1895,22.625,40.82175
86.9,9.516,20.505,38.28225
87.72,8.254,18.675,36.031
88.55,21.06975,30.77,48.1905
89.38,32.2495,44.53,62.51625
90.21,35.3995,48.065,68.70075
91.03,26.09,38.04,58.92975
91.86,19.9775,31.82,51.583
92.69,15.8145,27.69,46.65975
93.52,12.6095,24.4,42.87925
94.34,10.52925,21.865,39.99225
95.17,9.07475,19.9,37.58
96,7.8155,18.125,35.43075
