time,Q1,Q2,Q3
72,5.639,13.16,25.8295
72.83,29.9995,41.195,56.59275
73.66,43.4985,59.15,81.47875
74.48,39.34425,54.615,76.8705
75.31,29.8675,42.57,61.79
76.14,23.32925,35.05,52.02075
76.97,18.60425,30.045,46.1775
77.79,15.0495,26.335,42.09075
78.62,12.41925,23.445,38.437
79.45,10.60775,20.945,35.951
80.28,9.15825,19.14,33.81
81.1,8.04875,17.465,31.91175
81.93,7.19975,16.005,30.24025
82.76,6.52875,14.805,28.36625
83.59,5.988,13.705,26.69925
84.41,20.22925,28.89,42.21275
85.24,37.40825,50.995,70.0815
86.07,46.37825,63.625,87.6425
86.9,34.0785,47.635,68.20125
87.72,26.2295,38.415,56.8415
88.55,20.69975,32.34,48.84175
89.38,16.78975,28.17,44.2605
90.21,13.7155,24.85,40.59275
91.03,11.428,22.14,37.33325
91.86,9.84625,20.01,35.14075
92.69,8.5795,18.33,32.95475
93.52,7.60925,16.745,31.15025
94.34,6.85875,15.425,29.32375
95.17,6.25825,14.285,27.49
96,5.64875,13.205,26.3115
