time,Q1,Q2,Q3
72,17.1485,26.475,41.43825
72.83,17.1485,26.48,41.46775
73.66,17.1485,26.485,41.507
74.48,17.1485,26.49,41.5655
75.31,17.1485,26.495,41.634
76.14,17.1485,26.515,41.7025
76.97,17.1485,26.52,41.771
77.79,17.1485,26.53,41.81075
78.62,17.14875,26.535,41.822
79.45,17.14875,26.545,41.83325
80.28,17.14875,26.55,41.835
81.1,17.14875,26.55,41.846
81.93,17.14875,26.555,41.8475
82.76,17.14875,26.555,41.85875
83.59,17.14875,26.565,41.8595
84.41,17.14875,26.565,41.85975
85.24,17.14875,26.565,41.87
86.07,17.14875,26.575,41.87025
86.9,17.14875,26.575,41.8805
87.72,17.14875,26.575,41.88075
88.55,17.14875,26.58,41.89075
89.38,17.14875,26.585,41.90075
90.21,17.14875,26.585,41.9205
91.03,17.14875,26.585,41.93075
91.86,17.14875,26.59,41.94075
92.69,17.14875,26.595,41.95075
93.52,17.14875,26.595,41.96075
94.34,17.14875,26.6,41.97075
95.17,17.14875,26.605,41.9805
96,17.14875,26.61,41.9905
