time,Q1,Q2,Q3
72,13.87875,21.935,35.67975
72.83,13.87875,21.94,35.72875
73.66,13.87875,21.94,35.768
74.48,13.87875,21.945,35.80725
75.31,13.87875,21.945,35.8465
76.14,13.87875,21.945,35.88575
76.97,13.87875,21.95,35.92475
77.79,13.87875,21.96,35.964
78.62,13.87875,21.97,35.9935
79.45,13.87875,21.98,36.023
80.28,13.879,21.98,36.062
81.1,13.879,21.98,36.0915
81.93,13.879,21.98,36.12075
82.76,13.879,21.985,36.15025
83.59,13.879,21.985,36.1605
84.41,13.879,21.985,36.17075
85.24,13.879,21.99,36.1715
86.07,13.879,21.995,36.18175
86.9,13.879,22,36.1825
87.72,13.87925,22,36.19275
88.55,13.87925,22,36.19325
89.38,13.87925,22,36.19375
90.21,13.87925,22,36.20425
91.03,13.87925,22,36.20475
91.86,13.87925,22,36.205
92.69,13.87925,22.005,36.21525
93.52,13.87925,22.01,36.21575
94.34,13.87925,22.01,36.21625
95.17,13.87925,22.01,36.21675
96,13.87925,22.01,36.217
