time,Q1,Q2,Q3
72,10.73,20.715,34.5705
72.83,23.268,32.95,47.03275
73.66,30.09975,41.355,56.04025
74.48,27.41975,38.22,52.88675
75.31,20.7965,31.54,46.2825
76.14,16.46,27.08,41.77225
76.97,13.4785,23.88,38.09125
77.79,11.1895,21.305,35.57525
78.62,20.95,30.565,44.835
79.45,28.73,39.465,54.03025
80.28,29.18925,40.51,55.42275
81.1,22.23975,33,48.02025
81.93,17.38975,27.98,42.79625
82.76,14.1195,24.61,39.12425
83.59,11.71925,21.93,36.471
84.41,18.49875,27.805,42.24
85.24,27.1085,37.7,51.8505
86.07,31.39875,43.19,58.87125
86.9,24.04975,34.695,49.691
87.72,18.299,29.075,44.03225
88.55,14.817,25.38,40.24275
89.38,12.29925,22.565,37.21275
90.21,15.00675,24.49,38.5655
91.03,25.25825,35.63,49.71425
91.86,31.43825,43.12,58.414
92.69,25.82425,36.425,51.53075
93.52,19.3495,30.265,45.077
94.34,15.67625,26.24,41.281
95.17,12.8,23.28,37.92525
96,10.75925,20.83,35.195
