time,Q1,Q2,Q3
72,4.308,8.41,13.76225
72.83,9.57975,13.68,19.58175
73.66,12.5795,17.145,23.68275
74.48,10.98875,15.74,22.403
75.31,8.34975,12.88,19.091
76.14,6.6495,11.025,17.07125
76.97,5.38975,9.72,15.47175
77.79,4.4595,8.675,14.12125
78.62,8.68,12.575,18.401
79.45,11.87,16.44,22.871
80.28,11.92925,16.8,23.36575
81.1,8.9585,13.525,19.782
81.93,7.09625,11.465,17.491
82.76,5.64875,10.01,15.921
83.59,4.69875,8.93,14.48075
84.41,7.5785,11.41,17.06425
85.24,11.259,15.64,21.86
86.07,13.00975,17.895,24.60375
86.9,9.54925,14.21,20.6
87.72,7.47975,11.925,18.0225
88.55,5.99675,10.325,16.3405
89.38,4.94925,9.16,14.86
90.21,6.1295,10.02,15.7105
91.03,10.50925,14.725,20.7905
91.86,13.1595,17.89,24.53175
92.69,10.209,14.9,21.49175
93.52,7.8795,12.41,18.61
94.34,6.279,10.66,16.7705
95.17,5.1795,9.445,15.2105
96,4.309,8.45,14.07025
