time,Q1,Q2,Q3
72,11.158,19.63,31.701
72.83,15.1,23.53,35.1645
73.66,17.57825,25.91,37.91325
74.48,18.86975,27.585,39.75175
75.31,19.91925,28.885,41.251
76.14,19.47925,28.55,41.0245
76.97,14.9375,23.54,36.1505
77.79,11.75725,20.35,32.4605
78.62,14.398,22.805,34.5125
79.45,17.156,25.495,37.383
80.28,18.59825,27.265,39.4105
81.1,19.69875,28.61,40.923
81.93,20.4995,29.69,42.211
82.76,15.98925,24.605,37.1935
83.59,12.407,21.06,33.23275
84.41,13.58825,21.87,33.95075
85.24,16.625,25.03,36.887
86.07,18.30925,26.925,39.02175
86.9,19.4485,28.33,40.58375
87.72,20.3295,29.455,41.91075
88.55,17.03975,25.765,38.601
89.38,13.119,21.835,34.24025
90.21,12.4895,20.86,33.0815
91.03,15.90975,24.32,36.1895
91.86,17.96875,26.505,38.56625
92.69,19.1685,28.015,40.22375
93.52,20.13925,29.225,41.59075
94.34,18.25,27.105,39.8345
95.17,13.9975,22.7,35.3375
96,11.15825,19.755,31.94375
