time,Q1,Q2,Q3
72,5.70975,13.56,25.22125
72.83,17.33,24.79,35.671
73.66,23.07825,32.275,44.3445
74.48,27.12975,37.76,51.14225
75.31,29.95775,42.06,56.767
76.14,30.308,42.985,58.14025
76.97,22.73775,34.55,48.46
77.79,17.578,29.03,42.581
78.62,14.247,25.145,38.741
79.45,12.019,22.26,35.2215
80.28,10.3485,20.02,32.59375
81.1,9.0495,18.16,30.78075
81.93,7.9575,16.64,29.01775
82.76,6.9385,15.29,27.483
83.59,5.97975,14.12,26.3325
84.41,12.76925,19.89,30.81075
85.24,20.6795,28.96,40.25325
86.07,25.42725,35.27,48.182
86.9,28.629,40.12,54.39425
87.72,31.22,43.835,59.33175
88.55,26.178,38.16,52.58375
89.38,19.899,31.705,45.6405
90.21,15.6795,26.97,40.5925
91.03,12.96975,23.665,37.04725
91.86,11.12975,21.135,34.1905
92.69,9.6985,19.04,31.8845
93.52,8.42,17.365,30.106
94.34,7.36975,15.965,28.46125
95.17,6.46,14.68,27.3645
96,5.72,13.605,25.944
