time,Q1,Q2,Q3
72,3.5795,8.185,16.77075
72.83,17.8695,24.65,33.42125
73.66,25.57,35.32,48.12125
74.48,23.13575,32.615,44.73725
75.31,17.80875,25.595,36.356
76.14,14.07,21.28,31.45
76.97,11.57825,18.4,28.2805
77.79,9.3695,16.185,25.9205
78.62,7.82,14.475,24.1335
79.45,6.76775,13.06,22.65425
80.28,5.9685,11.905,21.4605
81.1,5.308,10.91,20.25125
81.93,4.69925,10.01,19.23
82.76,4.20925,9.26,18.24025
83.59,3.74975,8.58,17.32075
84.41,12.3155,17.39,25.821
85.24,22.1875,30.555,41.06325
86.07,27.199,37.75,51.70125
86.9,20.0385,28.74,39.7995
87.72,15.689,23.17,33.69125
88.55,12.759,19.74,29.9005
89.38,10.47825,17.225,27.2925
90.21,8.59825,15.34,25.12025
91.03,7.26875,13.735,23.44375
91.86,6.3295,12.47,22.19025
92.69,5.628,11.41,20.9415
93.52,4.9885,10.45,19.85075
94.34,4.43,9.655,18.78
95.17,3.96,8.935,17.831
96,3.5895,8.245,16.941
