time,Q1,Q2,Q3
72,4.6685,11.22,20.63325
72.83,19.72975,27.52,38.29275
73.66,28.056,38.635,53.095
74.48,26.22975,36.355,49.86375
75.31,20.51925,29.635,42.36375
76.14,16.468,25.28,37.62125
76.97,13.66575,22.2,33.6255
77.79,11.5495,19.855,31.40125
78.62,9.84825,18.15,29.351
79.45,8.5865,16.66,27.43325
80.28,7.419,15.41,25.79575
81.1,6.66825,14.33,24.37525
81.93,5.9595,13.315,23.27225
82.76,5.35875,12.44,22.22325
83.59,4.87925,11.645,21.48025
84.41,13.7995,20.33,29.9935
85.24,24.479,33.6,46.4875
86.07,30.13975,41.54,56.921
86.9,23.14,32.575,45.83325
87.72,18.2195,27.28,39.982
88.55,14.98925,23.795,35.833
89.38,12.54875,21.07,32.592
90.21,10.71425,19.01,30.5315
91.03,9.15925,17.415,28.467
91.86,8.04425,16.075,27.01175
92.69,6.9895,14.905,25.404
93.52,6.25975,13.88,24.152
94.34,5.63875,12.925,22.982
95.17,5.09975,12.105,22.171
96,4.67825,11.34,21.37125
