time,Q1,Q2,Q3
72,6.469,12.495,21.12225
72.83,11.13925,16.965,25.1715
73.66,13.57875,19.845,28.021
74.48,15.3,21.96,30.4045
75.31,16.5385,23.53,32.19125
76.14,16.4985,23.695,32.43175
76.97,12.86,19.575,28.445
77.79,10.2495,16.905,25.882
78.62,8.50775,14.95,23.86475
79.45,7.2,13.39,22.12675
80.28,8.45,14.28,22.81025
81.1,12.1785,18.11,26.342
81.93,14.2985,20.68,29.08025
82.76,15.78975,22.555,31.1715
83.59,16.85,24.03,32.70325
84.41,15,22.06,31.171
85.24,11.90975,18.64,27.519
86.07,9.6275,16.24,25.40175
86.9,8.04,14.44,23.3945
87.72,6.85925,13,22.0915
88.55,9.94975,15.78,24.251
89.38,12.8995,19.02,27.37025
90.21,14.92875,21.415,29.88225
91.03,16.1885,23.09,31.81075
91.86,17.1595,24.5,33.2715
92.69,13.927,20.755,29.86725
93.52,11.068,17.73,26.8965
94.34,9.06425,15.615,24.8925
95.17,7.629,13.945,22.91775
96,6.5295,12.61,21.7605
