time,Q1,Q2,Q3
72,3.69975,9.48,19.9
72.83,21.46925,29.575,40.321
73.66,30.9675,42.645,58.041
74.48,28.14875,39.46,53.70175
75.31,20.61925,31.005,43.326
76.14,16.1375,25.45,37.14125
76.97,13.12875,21.72,33.37275
77.79,10.7455,19.09,30.43475
78.62,8.869,17.045,28.216
79.45,7.5495,15.25,26.56125
80.28,6.5785,13.835,25.23075
81.1,5.73875,12.69,23.88325
81.93,4.98,11.65,22.8415
82.76,4.50925,10.755,21.773
83.59,3.93975,9.885,20.582
84.41,14.6995,20.79,30.201
85.24,26.947,36.82,49.566
86.07,33.1965,45.795,62.70075
86.9,23.957,34.825,47.81025
87.72,18.33375,27.95,40.5315
88.55,14.48825,23.525,35.13025
89.38,11.79975,20.35,31.992
90.21,9.56975,18.12,29.594
91.03,8.179,16.095,27.52375
91.86,7.0965,14.535,26.04
92.69,6.17975,13.24,24.76
93.52,5.33825,12.18,23.6005
94.34,4.73975,11.22,22.49075
95.17,4.2195,10.335,21.28025
96,3.739,9.545,20.48025
