time,Q1,Q2,Q3
72,6.27975,16.58,33.41725
72.83,34.319,48.725,67.011
73.66,49.62575,69.645,96.26075
74.48,44.8585,64.565,90.272
75.31,34.12525,50.65,75.142
76.14,27.17475,42.065,65.08975
76.97,21.91675,36.38,58.18175
77.79,17.8885,32.225,53.29075
78.62,14.89725,29.075,49.5035
79.45,12.62925,26.255,46.3205
80.28,10.94825,23.92,43.4835
81.1,9.63925,21.975,40.887
81.93,8.63725,20.215,38.895
82.76,7.6385,18.645,36.46575
83.59,6.716,17.29,34.85875
84.41,23.31825,34.485,51.1325
85.24,43.00875,60.19,82.5625
86.07,52.75875,74.74,102.52075
86.9,39.0845,56.885,82.35325
87.72,30.237,45.985,70.1915
88.55,24.42875,39.165,61.45575
89.38,19.8755,34.165,55.70825
90.21,16.569,30.56,51.5465
91.03,13.639,27.63,48.28125
91.86,11.79875,25.1,45.12275
92.69,10.22925,22.96,42.4325
93.52,9.12825,21.095,40.3815
94.34,8.1195,19.425,37.8095
95.17,7.14875,17.985,36.06425
96,6.28,16.695,34.40425
