time,Q1,Q2,Q3
72,1.45,3.765,7.51225
72.83,8.4395,11.765,16.05
73.66,12.26925,17.03,22.846
74.48,11.26925,15.57,21.413
75.31,8.449,12.185,17.29025
76.14,6.39,10.06,15.07
76.97,5.13,8.56,13.26075
77.79,4.1995,7.455,12.08025
78.62,3.52875,6.67,11.13
79.45,2.97975,6.05,10.40075
80.28,2.58,5.515,9.791
81.1,2.26925,5.03,9.16125
81.93,1.95,4.59,8.7205
82.76,1.72975,4.23,8.2815
83.59,1.54975,3.925,7.85175
84.41,5.7195,8.19,11.96
85.24,10.52975,14.67,19.732
86.07,13.1295,18.22,24.6505
86.9,9.719,13.66,19.1415
87.72,7.35825,10.98,16.22175
88.55,5.68925,9.275,14.0915
89.38,4.6975,7.995,12.68025
90.21,3.81,7.065,11.60175
91.03,3.24875,6.375,10.7805
91.86,2.76975,5.79,10.13075
92.69,2.41925,5.285,9.502
93.52,2.1095,4.83,8.99225
94.34,1.83975,4.425,8.57
95.17,1.63,4.09,8.1015
96,1.45975,3.8,7.69075
