time,Q1,Q2,Q3
72,1.6695,4.09,8.3025
72.83,8.74,12.18,16.83025
73.66,12.6755,17.47,24.10175
74.48,11.4485,16.16,22.51125
75.31,8.8695,12.675,18.59175
76.14,6.99975,10.52,15.9315
76.97,5.60975,9.06,14.231
77.79,4.56,7.975,12.97425
78.62,3.76975,7.16,12.02275
79.45,3.28975,6.475,11.29475
80.28,2.8695,5.905,10.85025
81.1,2.49875,5.42,10.23025
81.93,2.20975,5,9.53524999999999
82.76,1.96,4.61,9.10025
83.59,1.7695,4.29,8.6215
84.41,6.07,8.59,12.6805
85.24,10.86,15.02,20.8435
86.07,13.379,18.73,25.7005
86.9,10.01975,14.17,20.30075
87.72,7.88,11.535,17.1905
88.55,6.308,9.76,14.94275
89.38,5.04975,8.48,13.72225
90.21,4.06975,7.56,12.55125
91.03,3.52925,6.81,11.65475
91.86,3.07925,6.2,11.1905
92.69,2.679,5.655,10.55225
93.52,2.3595,5.215,10.012
94.34,2.10875,4.805,9.41025
95.17,1.8495,4.46,8.87225
96,1.6695,4.125,8.43325
