time,Q1,Q2,Q3
72,20.52925,34,53.96375
72.83,26.24975,39.135,58.41075
73.66,29.439,42.32,61.52125
74.48,31.44825,44.61,63.86225
75.31,32.979,46.4,66.1525
76.14,32.38975,46.175,66.08075
76.97,25.887,39.59,59.41325
77.79,21.55425,34.98,55.26075
78.62,25.12725,38.07,58.2745
79.45,28.7995,41.725,61.17275
80.28,31.0565,44.155,63.67175
81.1,32.6595,46.02,65.82675
81.93,33.80925,47.655,67.70075
82.76,27.32,41.08,61.2105
83.59,22.447,36.035,56.63025
84.41,23.6765,36.95,57.432
85.24,28.0795,41.155,60.97225
86.07,30.5945,43.685,63.40225
86.9,32.299,45.7,65.81075
87.72,33.559,47.35,67.7255
88.55,28.86925,42.685,62.94125
89.38,23.46825,37.165,57.794
90.21,22.3185,35.71,56.3355
91.03,27.28925,40.37,60.43175
91.86,30.01,43.21,63.12075
92.69,31.91975,45.24,65.4705
93.52,33.28825,47.03,67.54025
94.34,30.54975,44.44,64.70025
95.17,24.6265,38.425,58.94725
96,20.549,34.245,55.22025
