time,Q1,Q2,Q3
72,6.37825,14.975,28.01
72.83,17.90975,26.36,39.15075
73.66,24.14875,34.135,47.24075
74.48,28.509,39.615,54.2875
75.31,31.67975,43.915,60.52125
76.14,32.1595,44.89,62.46775
76.97,24.88925,36.515,52.764
77.79,19.57975,30.98,46.182
78.62,15.77975,26.98,41.77
79.45,13.13775,24.095,38.372
80.28,11.1,21.85,35.9715
81.1,9.549,19.945,34.02525
81.93,8.35925,18.3,32.063
82.76,7.48925,16.885,30.5905
83.59,6.679,15.65,28.93
84.41,13.33975,21.42,33.96
85.24,21.3985,30.57,43.7325
86.07,26.499,37.13,51.14075
86.9,30.30975,41.97,57.812
87.72,33.0495,45.81,63.18125
88.55,27.97675,40.27,56.9545
89.38,22.14675,33.7,49.62925
90.21,17.7385,28.85,44.1965
91.03,14.42725,25.55,39.993
91.86,12.039,22.98,37.46375
92.69,10.28925,20.915,35.134
93.52,8.92975,19.1,33.1525
94.34,7.89975,17.6,31.52025
95.17,7.03975,16.28,29.81
96,6.3795,15.1,28.42625
