time,Q1,Q2,Q3
72,6.4985,12.755,21.234
72.83,13.89,19.8,28.7855
73.66,17.90875,24.605,34.143
74.48,16.1085,22.835,32.132
75.31,12.407,18.88,27.9895
76.14,9.87,16.425,25.383
76.97,8.10925,14.615,23.42175
77.79,6.75975,13.12,21.91
78.62,12.38825,18.33,27.282
79.45,17.15825,23.625,33.04025
80.28,17.36,24.15,33.44525
81.1,13.179,19.73,29.0715
81.93,10.46725,17.02,26.201
82.76,8.51925,15.07,24.0225
83.59,7.1075,13.515,22.472
84.41,10.8195,16.735,25.40175
85.24,16.26875,22.485,31.644
86.07,18.84875,25.675,35.26975
86.9,14.01975,20.7,29.9435
87.72,11.0185,17.565,26.99175
88.55,8.978,15.515,24.5395
89.38,7.4695,13.91,22.912
90.21,8.959,14.93,23.6815
91.03,15.248,21.24,30.4135
91.86,18.74925,25.665,35.2595
92.69,14.92,21.75,31.0345
93.52,11.6585,18.28,27.77225
94.34,9.379,16.005,25.13175
95.17,7.78875,14.28,23.37025
96,6.499,12.835,22.0305
