time,Q1,Q2,Q3
72,5.26925,12.4,22.76
72.83,15.0295,21.935,31.96375
73.66,20.25625,28.225,38.3955
74.48,23.809,32.775,44.1545
75.31,26.509,36.115,48.90475
76.14,27.11975,37.03,50.182
76.97,20.78975,30.07,41.963
77.79,16.4785,25.47,36.9305
78.62,13.489,22.31,33.82
79.45,11.13725,19.93,31.634
80.28,9.37775,18.09,29.60225
81.1,8.0285,16.54,27.851
81.93,7.02975,15.085,26.36075
82.76,6.29,13.925,24.694
83.59,5.56,12.93,23.50125
84.41,11.11925,17.815,28.08125
85.24,17.86,25.365,35.8205
86.07,22.24875,30.765,41.38975
86.9,25.2195,34.59,46.58375
87.72,27.88775,37.685,51.03025
88.55,23.45925,33.215,45.691
89.38,18.4165,27.65,39.58075
90.21,14.8395,23.77,35.182
91.03,12.17875,21.135,32.8815
91.86,10.20675,19.065,30.962
92.69,8.618,17.365,28.953
93.52,7.469,15.835,27.17425
94.34,6.6595,14.535,25.52725
95.17,5.94875,13.45,24.28025
96,5.2695,12.455,23.02425
