time,Q1,Q2,Q3
72,5.638,13.44,25.54025
72.83,27.47725,37.14,51.486
73.66,39.64825,52.96,73.49325
74.48,36.37875,49.54,68.59275
75.31,27.91775,39.395,55.54675
76.14,22.41925,33.01,47.8
76.97,18.19625,28.69,42.582
77.79,15.2265,25.435,38.9
78.62,12.93025,22.88,36.66125
79.45,11.2285,20.895,34.412
80.28,9.65925,19.04,32.48025
81.1,8.3895,17.565,30.67025
81.93,7.51925,16.255,29.01075
82.76,6.72775,15.055,27.67025
83.59,5.93925,13.98,26.3725
84.41,18.83975,26.785,38.441
85.24,34.15825,45.8,63.5755
86.07,42.2365,56.985,78.67525
86.9,31.34,44.09,61.42675
87.72,24.8885,35.975,51.522
88.55,20.1695,30.82,45.174
89.38,16.44775,27,40.60025
90.21,14.06225,24.08,37.825
91.03,11.98925,21.875,35.65025
91.86,10.35,19.955,33.4925
92.69,9.01875,18.33,31.67
93.52,7.91975,16.95,29.90025
94.34,7.10975,15.705,28.462
95.17,6.34825,14.545,27.1225
96,5.66825,13.545,25.87225
