time,Q1,Q2,Q3
72,2.85875,5.97,10.72275
72.83,6.53975,9.815,14.27125
73.66,8.74,12.365,17.4105
74.48,10.29875,14.305,19.9205
75.31,11.35725,15.825,22.022
76.14,11.56975,16.285,22.7625
76.97,9.26975,13.525,19.25
77.79,7.71,11.63,17.07075
78.62,6.4485,10.29,15.5205
79.45,5.48,9.23,14.421
80.28,4.82,8.415,13.62
81.1,4.23925,7.73,12.82075
81.93,3.7295,7.18,12.26125
82.76,3.31975,6.675,11.74
83.59,2.9995,6.225,11.21075
84.41,5.11975,8.14,12.81025
85.24,7.73875,11.275,16.01075
86.07,9.639,13.465,18.84125
86.9,10.92,15.12,21.21175
87.72,11.79775,16.545,23.01075
88.55,10.37825,14.76,20.8115
89.38,8.5375,12.505,18.16175
90.21,7.0095,10.955,16.39075
91.03,5.9,9.73,15.02225
91.86,5.13975,8.815,14.042
92.69,4.48,8.09,13.35
93.52,3.95975,7.49,12.6115
94.34,3.5,6.92,12.07225
95.17,3.16,6.47,11.5605
96,2.86,6.015,11.06025
