time,Q1,Q2,Q3
72,20.61925,30.445,45.50475
72.83,20.61925,30.455,45.51475
73.66,20.629,30.47,45.515
74.48,20.629,30.47,45.5155
75.31,20.63875,30.475,45.51575
76.14,20.63875,30.475,45.516
76.97,20.6485,30.48,45.51625
77.79,20.6485,30.495,45.52625
78.62,20.6485,30.5,45.52625
79.45,20.65825,30.5,45.5265
80.28,20.65825,30.505,45.52675
81.1,20.65825,30.515,45.527
81.93,20.668,30.52,45.527
82.76,20.668,30.52,45.52725
83.59,20.668,30.52,45.5275
84.41,20.67775,30.52,45.53725
85.24,20.67775,30.52,45.5375
86.07,20.67775,30.52,45.5375
86.9,20.6875,30.52,45.53775
87.72,20.6875,30.52,45.53775
88.55,20.6875,30.535,45.538
89.38,20.6875,30.55,45.538
90.21,20.6875,30.565,45.53825
91.03,20.69725,30.575,45.53825
91.86,20.69725,30.58,45.53825
92.69,20.69725,30.58,45.5385
93.52,20.69725,30.585,45.5385
94.34,20.69725,30.585,45.5385
95.17,20.707,30.585,45.53875
96,20.707,30.59,45.53875
