time,Q1,Q2,Q3
72,5.9195,15.715,32.3535
72.83,20.06925,29.24,44.32075
73.66,27.49825,37.805,54.01075
74.48,32.43,44.15,61.77775
75.31,35.67875,48.965,68.0925
76.14,36.0575,50.085,70.147
76.97,26.76925,40.39,59.371
77.79,20.418,34.175,52.28325
78.62,15.67925,29.62,48.07225
79.45,13.23625,26.23,44.525
80.28,11.07475,23.43,41.67425
81.1,9.62475,21.305,39.06825
81.93,8.34725,19.435,36.76675
82.76,7.16775,17.855,34.9985
83.59,6.33725,16.42,33.541
84.41,14.47575,23.42,39.07025
85.24,24.2795,34.06,49.7435
86.07,30.37925,41.235,58.521
86.9,34.1695,46.79,65.1605
87.72,37.11975,51.175,71.211
88.55,31.08675,44.735,64.0875
89.38,23.539,37.035,55.9005
90.21,17.7475,31.805,50.56125
91.03,14.3825,27.81,46.513
91.86,11.988,24.74,43.40175
92.69,10.362,22.42,40.727
93.52,8.899,20.425,38.2615
94.34,7.7585,18.615,36.08825
95.17,6.71875,17.115,34.52125
96,5.9295,15.795,33.19175
