time,Q1,Q2,Q3
72,14.0865,26.145,43.231
72.83,22.3,33.535,50.53525
73.66,26.87925,38.65,56.04125
74.48,30.11975,42.34,59.57575
75.31,32.249,45.255,62.82275
76.14,32.339,45.835,63.42175
76.97,25.277,38.98,56.42125
77.79,20.92875,34.225,51.3215
78.62,17.9095,30.54,47.7515
79.45,15.55775,27.815,45.24675
80.28,17.4765,29.13,46.35575
81.1,24.079,35.535,52.65275
81.93,28.129,40.19,57.626
82.76,30.9285,43.54,60.9935
83.59,32.92775,46.22,63.95375
84.41,29.769,43.255,61.10675
85.24,23.62775,37.27,54.87625
86.07,19.92775,33.03,50.366
86.9,17.12975,29.63,47.4705
87.72,14.86725,27.09,44.64925
88.55,20.23625,31.65,49.311
89.38,25.6485,37.42,54.83175
90.21,29.20675,41.46,59.26025
91.03,31.67875,44.63,62.2625
91.86,33.57725,47.125,65.227
92.69,27.287,41.11,59.321
93.52,22.227,35.655,53.7305
94.34,18.83925,31.855,49.71225
95.17,16.35825,28.755,46.80725
96,14.209,26.415,44.34975
