time,Q1,Q2,Q3
72,13.0785,24.57,40.4425
72.83,18.59075,29.3,44.424
73.66,21.10525,31.96,47.38925
74.48,22.74925,33.87,49.99225
75.31,23.87875,35.29,51.91525
76.14,23.25975,35,51.655
76.97,17.59525,29.245,46.03075
77.79,13.93875,25.435,41.672
78.62,17.51225,28.34,43.91025
79.45,20.3985,31.43,47.0445
80.28,22.4295,33.52,49.49
81.1,23.64825,35.035,51.5455
81.93,24.51875,36.245,53.123
82.76,18.71975,30.47,47.5025
83.59,14.664,26.36,42.7325
84.41,16.169,27.25,42.99225
85.24,19.98975,30.87,46.58275
86.07,22.0485,33.12,49.3
86.9,23.359,34.745,51.1755
87.72,24.319,36.015,52.8035
88.55,19.8095,31.86,49.08075
89.38,15.45525,27.37,44.0405
90.21,14.91675,26.095,42.65
91.03,19.46225,30.175,46.094
91.86,21.62675,32.63,48.83725
92.69,23.11825,34.38,51.0675
93.52,24.10925,35.73,52.70775
94.34,21.58675,33.35,50.836
95.17,16.40875,28.285,45.46025
96,13.079,24.705,41.29375
