time,Q1,Q2,Q3
72,15.2595,27.67,46.8005
72.83,29.6185,41.635,60.537
73.66,37.32,51.51,71.49275
74.48,34.07675,48.095,67.704
75.31,27.43,40.31,59.7315
76.14,22.14,35,54.67175
76.97,18.5955,31.465,50.88675
77.79,15.744,28.41,47.77275
78.62,26.84,38.86,58.081
79.45,35.619,49.505,69.4005
80.28,36.46875,50.685,70.51225
81.1,28.76925,41.995,61.80025
81.93,23.24775,36.28,56.222
82.76,19.3725,32.27,51.91175
83.59,16.2595,29.18,48.7515
84.41,23.95875,35.48,54.941
85.24,34.09825,47.06,66.655
86.07,38.93525,53.555,74.06225
86.9,30.148,43.9,63.89225
87.72,24.647,37.48,57.742
88.55,20.079,33.105,52.91125
89.38,17.064,29.98,49.63275
90.21,20.29775,32.12,51.642
91.03,32.2275,44.645,63.70425
91.86,38.80925,53.57,74.0015
92.69,31.759,45.995,66.2115
93.52,26.03925,38.955,59.25225
94.34,21.14625,34.035,53.93575
95.17,17.82775,30.775,50.74075
96,15.2595,27.86,47.43025
