time,Q1,Q2,Q3
72,7.939,18.475,34.75325
72.83,23.00725,33.895,48.68825
73.66,31.28975,43.79,60.00275
74.48,36.97975,50.91,68.587
75.31,40.9265,56.485,76.00125
76.14,41.4985,57.65,78.00825
76.97,31.0295,46.435,66.14175
77.79,24.1795,39.17,58.4525
78.62,19.4985,34.115,52.65625
79.45,16.33825,30.22,49.003
80.28,14.07525,27.155,45.86025
81.1,12.32075,24.64,43.07275
81.93,10.6885,22.64,40.452
82.76,9.308,20.91,37.99475
83.59,8.4465,19.27,35.95675
84.41,17.179,27.085,42.52075
85.24,27.6175,39.42,54.7605
86.07,34.2995,47.73,65.13125
86.9,39.176,53.965,72.83075
87.72,42.5945,58.9,79.234
88.55,35.758,51.37,72.02025
89.38,27.38775,42.405,62.41325
90.21,21.7855,36.51,55.41775
91.03,17.8275,32.12,51.1445
91.86,15.14975,28.595,47.68475
92.69,13.10575,25.925,44.51025
93.52,11.54225,23.66,41.97625
94.34,9.96975,21.73,39.2575
95.17,8.87675,20.085,37.1555
96,7.93975,18.54,35.63875
