time,Q1,Q2,Q3
72,11.2085,23.52,42.21175
72.83,26.605,38.585,56.18
73.66,35.19875,49.375,67.772
74.48,41.39775,56.825,77.66025
75.31,45.68725,62.855,85.935
76.14,46.6245,64.625,88.9255
76.97,37.287,53.435,76.506
77.79,29.8905,45.74,68.10225
78.62,25.3295,40.375,61.43925
79.45,21.5195,36.5,56.333
80.28,18.60675,33.195,53.44025
81.1,16.36675,30.7,50.6105
81.93,14.2575,28.55,48.101
82.76,12.91625,26.34,45.8525
83.59,11.70925,24.535,43.79925
84.41,19.95875,31.885,50.172
85.24,31.30775,44.64,62.94125
86.07,38.84225,53.575,73.458
86.9,43.718,60.36,82.244
87.72,47.662,65.73,89.99375
88.55,40.88325,58.445,82.3135
89.38,33.06625,49.2,72.28875
90.21,27.479,42.84,64.40875
91.03,23.436,38.335,59.21175
91.86,19.93975,34.79,55.591
92.69,17.42625,32.08,52.3405
93.52,15.24475,29.645,49.76625
94.34,13.51675,27.43,47.575
95.17,12.22925,25.47,45.35125
96,11.24925,23.71,43.341
