time,Q1,Q2,Q3
72,10.69975,20.82,35.06275
72.83,22.25875,31.79,46.4715
73.66,28.259,38.99,54.9125
74.48,25.5295,36.4,52.13825
75.31,19.90975,30.545,45.927
76.14,16.3385,26.68,41.42925
76.97,13.24975,23.73,38.5605
77.79,11.148,21.33,35.7705
78.62,20.18675,29.505,44.0505
79.45,27.04575,37.555,53.34325
80.28,27.27875,38.365,54.3045
81.1,21.129,31.79,47.4505
81.93,17.24875,27.645,42.75075
82.76,13.9595,24.47,39.66075
83.59,11.58775,21.91,36.6035
84.41,17.51925,26.995,41.37525
85.24,25.64725,35.85,51.16425
86.07,29.58975,40.645,56.5885
86.9,22.50925,33.33,48.97075
87.72,18.0595,28.555,44.01225
88.55,14.73,25.245,40.582
89.38,12.01975,22.635,37.54625
90.21,14.36975,24.105,38.5635
91.03,24.0285,34.035,49.11125
91.86,29.58875,40.615,56.5375
92.69,24.0685,34.81,50.70625
93.52,19.07975,29.58,45.48125
94.34,15.46975,26.035,41.47325
95.17,12.62,23.245,38.50775
96,10.7,21,35.785
